,instrument_1,instrument_2_shifted,distance_corr
1232,44,41,0.3279127594026412
894,48,22,0.3275288374125386
267,33,5,0.3264325352648971
278,44,5,0.32629769715103135
973,49,25,0.32611282964331706
836,47,20,0.32519478360838716
479,35,10,0.3246079123946133
1094,41,31,0.3245916865112114
801,42,19,0.3243923060894384
843,25,21,0.3239088977600379
1252,49,43,0.3235935370405215
416,12,9,0.32340342795588417
1133,45,33,0.3231328085904426
92,44,1,0.3228038572378071
516,33,11,0.32246919429623505
972,48,25,0.3221052188397867
1136,48,33,0.32185981052984036
963,39,25,0.3216042816868749
750,22,18,0.32149763315358654
1115,44,32,0.32148222257577086
356,35,7,0.3208791218533909
600,42,13,0.3205668495475852
885,39,22,0.31980427997555133
41,42,0,0.3197474224249888
649,20,15,0.31922560427061025
311,33,6,0.31908891074681883
525,42,11,0.3189618159360546
187,44,3,0.31790573171130043
189,46,3,0.3177629463504369
237,48,4,0.3172350229664293
802,43,19,0.3171437543150151
360,39,7,0.3163037018411386
115,19,2,0.3157211235223376
355,34,7,0.3156954492633637
1078,44,30,0.3154811900900802
1230,42,41,0.3153204366408129
446,42,9,0.31482244779978585
1224,45,40,0.31450570011160317
881,35,22,0.31446693275447096
53,5,1,0.31424267704632874
1244,48,42,0.313638666721803
95,47,1,0.31327862085967323
591,33,13,0.31286286716849826
974,50,25,0.3124004556537909
805,46,19,0.31196192583676485
842,24,21,0.3116679311573338
562,41,12,0.310612398103289
876,30,22,0.3105868682178006
127,31,2,0.310553463786146
953,29,25,0.30968096554142627
117,21,2,0.30908369148062914
243,9,5,0.3086920186535571
435,31,9,0.3078062806516723
1137,49,33,0.30779434990035126
1089,36,31,0.30757178624739095
1102,49,31,0.3072549002300148
410,47,8,0.3068271050548879
63,15,1,0.3060406463026187
875,29,22,0.30570949528423497
1217,48,39,0.3051286568420425
540,19,12,0.3039950487716755
598,40,13,0.30384635397520665
325,47,6,0.30360902759931035
139,43,2,0.30288684641052627
1073,39,30,0.3027037352732633
180,37,3,0.3021603377544594
32,33,0,0.30212698511740055
313,35,6,0.3021002882886124
344,23,7,0.3017436881346681
153,10,3,0.3016786972047429
557,36,12,0.3010052610738882
254,20,5,0.30060899161530097
1122,34,33,0.3004824296587624
1253,50,43,0.2999714956391179
132,36,2,0.29919895991328144
137,41,2,0.2991349556044455
856,38,21,0.2989952765181565
1074,40,30,0.29897457563755353
463,19,10,0.29792635728683275
970,46,25,0.29751722597877367
293,15,6,0.2974488692926918
120,24,2,0.29730178826799064
962,38,25,0.29711416187736256
932,33,24,0.2964918084147309
265,31,5,0.29606903617054364
295,17,6,0.29525397026204375
916,43,23,0.2949714666121927
872,26,22,0.2947485244900167
752,24,18,0.29468793062414855
1159,40,35,0.2945372785139367
211,22,4,0.2945313119578594
857,39,21,0.29359867670765694
929,30,24,0.2922453784788222
1085,32,31,0.2921377921740055
338,17,7,0.2915176042513304
1138,50,33,0.29149683694671874
656,27,15,0.29021747286657423
901,28,23,0.2900970866416649
330,9,7,0.28989698731666097
648,19,15,0.28956750510878765
659,30,15,0.28873597002915996
1104,33,32,0.2883467072567551
322,44,6,0.2883315805160991
249,15,5,0.28817254602255576
1175,42,36,0.2876382760619257
1194,48,37,0.28749946243671953
1035,42,28,0.2869256700996778
275,41,5,0.2865674778307246
345,24,7,0.28523736755908163
1011,40,27,0.28473573906345023
100,4,2,0.2840677474175226
396,33,8,0.28388345868246856
444,40,9,0.2838760168630435
150,7,3,0.28365928118060607
451,47,9,0.28358696411994244
1004,33,27,0.28266816008406415
341,20,7,0.28237667095568203
55,7,1,0.28189080578617337
979,31,26,0.2817834175494156
348,27,7,0.2815757824470306
539,18,12,0.281191626249302
448,44,9,0.2810494744268526
491,47,10,0.2809886688228502
88,40,1,0.2808625064937097
981,33,26,0.2807240210763354
1265,47,46,0.2806590219529389
505,22,11,0.2795622367320767
143,47,2,0.27949327650167316
212,23,4,0.27937264003551726
1209,40,39,0.27925261714152794
1269,48,47,0.27907242778826075
958,34,25,0.27858745025645476
911,38,23,0.27793045400013483
655,26,15,0.27714543535352976
829,40,20,0.27692007722788897
122,26,2,0.2767119763144721
339,18,7,0.27657621266907934
174,31,3,0.27620864126437566
677,48,15,0.2760590301220751
36,37,0,0.27593504823420056
665,36,15,0.2755330957456823
727,31,17,0.2754574009771624
158,15,3,0.2748643867160138
407,44,8,0.27480481465939904
1103,50,31,0.2745900430289512
113,17,2,0.274427136816979
20,21,0,0.273290400223726
822,33,20,0.2732867400762147
796,37,19,0.27325521066724895
1108,37,32,0.2724609279667445
934,35,24,0.2716581748871054
913,40,23,0.27052675958372974
653,24,15,0.26979111647848025
852,34,21,0.26972745015366717
271,37,5,0.269547250973406
742,46,17,0.2695173275585543
1113,42,32,0.2695166690597608
945,46,24,0.2694037569168972
70,22,1,0.26940079397247857
1227,48,40,0.2692986178759288
873,27,22,0.2690333812634377
1092,39,31,0.2689219564448202
15,16,0,0.26850518729920625
1144,40,34,0.26806409727899266
942,43,24,0.2678525629562268
811,22,20,0.2671318903697889
42,43,0,0.2666542102603345
985,37,26,0.2664621970268222
469,25,10,0.26586829720680544
530,47,11,0.2658277943785032
676,47,15,0.26561982235157083
81,33,1,0.2654860898575346
270,36,5,0.2654542940493962
128,32,2,0.26521628429786975
283,49,5,0.2650159179372171
242,8,5,0.2649868606523519
403,40,8,0.26472224947017997
196,7,4,0.2647121519948538
556,35,12,0.2646770166606837
337,16,7,0.264297312904553
126,30,2,0.26410798313099293
736,40,17,0.26342182646203444
340,19,7,0.26331716968426583
990,42,26,0.2630812321650387
329,8,7,0.26289949839763427
869,23,22,0.26245572335369377
964,40,25,0.2613487908281843
907,34,23,0.26096747844323354
279,45,5,0.2595084721408139
1150,46,34,0.2594032021897109
461,17,10,0.25937163434599214
241,7,5,0.2592137545306546
1187,41,37,0.2591955749684487
405,42,8,0.2577413651224538
790,31,19,0.2576842319753411
1024,31,28,0.2569927202810931
646,17,15,0.2569873482758839
971,47,25,0.25688549412526934
260,26,5,0.2563325068155572
508,25,11,0.25581951862817165
24,25,0,0.25447117342945497
1071,37,30,0.25366064679255196
284,50,5,0.25332307078132377
661,32,15,0.25318243738595975
183,40,3,0.252946455750061
1058,44,29,0.2527017866310304
264,30,5,0.2523176440100545
831,42,20,0.25226100902327075
1091,38,31,0.2518568717856772
369,48,7,0.25173337273221724
1013,42,27,0.25166225518317425
353,32,7,0.25146568214200643
144,48,2,0.2511701080044315
666,37,15,0.2508869398377153
670,41,15,0.25060064037063295
248,14,5,0.2504245322049375
768,40,18,0.25037223267438047
247,13,5,0.24977881915019176
1195,49,37,0.24977013533824377
1111,40,32,0.24894192006558064
1026,33,28,0.24837158255172867
799,40,19,0.24820513093177998
259,25,5,0.24781964825195177
1036,43,28,0.24756339904929064
468,24,10,0.24741756586193905
90,42,1,0.2468359755005085
478,34,10,0.24680933039684808
658,29,15,0.24638746530609193
199,10,4,0.24535567206370812
1170,37,36,0.2430253319686078
1184,38,37,0.24301847100912666
347,26,7,0.2419251930424309
917,44,23,0.24169621077987186
385,22,8,0.24161353904200025
332,11,7,0.2406862310602609
520,37,11,0.24050300034595434
235,46,4,0.24030057005954475
155,12,3,0.24029477173601016
378,15,8,0.2400850326378684
878,32,22,0.24000772732741918
426,22,9,0.23993886429805278
912,39,23,0.2398858241010737
107,11,2,0.23759007975355226
261,27,5,0.2350670640191427
967,43,25,0.23497119357064028
1201,43,38,0.234743648028825
1196,50,37,0.23455439480797158
1163,44,35,0.23271179023509023
1211,42,39,0.23235821867173517
523,40,11,0.232209770910062
988,40,26,0.2320904806997766
4,5,0,0.2320617269812155
685,22,16,0.22995223833618741
619,25,14,0.22943497828427342
362,41,7,0.2293807431606952
1008,37,27,0.22936053109781845
1147,43,34,0.22908443308709658
1212,43,39,0.22863840188152182
772,44,18,0.2272710886205029
527,44,11,0.2268308199080695
114,18,2,0.22590626328295724
1220,41,40,0.2250641741606706
1090,37,31,0.22490951771059334
959,35,25,0.22355321240495515
232,43,4,0.22288762467285167
357,36,7,0.22102637240029332
165,22,3,0.2198473162665037
229,40,4,0.21908241235609138
105,9,2,0.21863973465695494
400,37,8,0.21818317001848603
939,40,24,0.2177808521640766
116,20,2,0.21772412084858608
781,22,19,0.21723224846210182
703,40,16,0.21642718526114427
753,25,18,0.2162778302160855
883,37,22,0.2160111805044342
721,25,17,0.21548014569714197
112,16,2,0.2151420556072199
652,23,15,0.2140674042165939
538,17,12,0.21318819214978413
251,17,5,0.21299843180169292
1173,40,36,0.21294739215770914
262,28,5,0.21104849387997499
943,44,24,0.2106080536519441
1257,48,44,0.21057806186071573
965,41,25,0.21023986374927192
50,2,1,0.2096751692438913
1248,45,43,0.2094026132326509
266,32,5,0.20928189546410192
268,34,5,0.20911758010181986
952,28,25,0.20908502166383536
887,41,22,0.2081987854003621
898,25,23,0.20762958177942
441,37,9,0.20712328674622482
213,24,4,0.20250104649584338
893,47,22,0.20242009849248518
73,25,1,0.20216953371588492
601,43,13,0.20148091467445706
1141,37,34,0.20114693612421272
1098,45,31,0.20082483784341904
252,18,5,0.20063258501577194
930,31,24,0.19878358353867603
718,22,17,0.19845532764889182
956,32,25,0.19835866340689515
269,35,5,0.19817456596089508
419,15,9,0.19812482180812108
707,44,16,0.19792026597677687
195,6,4,0.19706457040700603
910,37,23,0.1964798971568817
148,5,3,0.1962042340083703
99,3,2,0.195517442471824
1190,44,37,0.19526249918327462
784,25,19,0.19433790348114055
131,35,2,0.19423840683998342
950,26,25,0.1931107924072173
253,19,5,0.19236005308914766
968,44,25,0.19234462659031434
368,47,7,0.19162767059867514
589,31,13,0.19098991727983522
498,15,11,0.190931090141477
123,27,2,0.18942919702941857
274,40,5,0.18916602564035248
960,36,25,0.1864967064241858
22,23,0,0.1862722465316861
1087,34,31,0.18498983027545512
273,39,5,0.18408059576840907
1127,39,33,0.18387074935984182
645,16,15,0.183252463768238
168,25,3,0.18153033260681203
85,37,1,0.18045979010162413
871,25,22,0.1796881214434887
104,8,2,0.17793608594430552
882,36,22,0.17782985054585562
1226,47,40,0.17773164715299328
220,31,4,0.1759725464889364
125,29,2,0.1750737351288792
814,25,20,0.17414798413739058
256,22,5,0.17307472011473127
272,38,5,0.17053972015608038
826,37,20,0.1685860276085672
1250,47,43,0.16361941178637357
664,35,15,0.16337903535577022
1030,37,28,0.16295284604690458
647,18,15,0.15865734839717527
954,30,25,0.15782598600896702
1100,47,31,0.15585884287345056
654,25,15,0.1491434691592211
388,25,8,0.14744380638430926
951,27,25,0.14491097787003493
429,25,9,0.1398027084443141
955,31,25,0.13330708803439284
101,5,2,0.12577644438631286
