,instrument_1,instrument_2_shifted,distance_corr
1143,46,36,0.31133844390299087
137,43,2,0.31103425213963004
507,35,11,0.3109996905172269
490,18,11,0.31015530694746557
1136,39,36,0.31012712478756854
305,33,6,0.3094396158281459
217,32,4,0.3092815933571294
263,34,5,0.30902330672891287
204,19,4,0.30881727773183165
792,23,20,0.3087683891793789
826,29,21,0.3082825500620429
903,28,24,0.3071476029897642
822,25,21,0.30675696448757833
1194,47,41,0.30628637105014067
831,34,21,0.3052491195976291
243,14,5,0.30518670974389117
413,18,9,0.3042196008686558
912,37,24,0.3041046673238514
598,18,14,0.30384787562868554
1125,41,35,0.30296666699771624
1023,38,29,0.3024874631932559
272,43,5,0.30242497667416035
755,45,18,0.3020129118904803
1052,48,30,0.3016686637340415
1088,49,32,0.3012480583291274
1203,49,42,0.3010907016938951
548,39,12,0.30100173107385886
854,30,22,0.30064994178449833
87,40,1,0.3004332441833484
77,30,1,0.3004028581693246
1054,32,31,0.29996191557226665
199,14,4,0.29948948719780766
103,9,2,0.29906985021558585
806,37,20,0.29761608580149884
245,16,5,0.29704021234516587
908,33,24,0.2965871713694483
82,35,1,0.29654543347121554
13,14,0,0.2964741562531758
825,28,21,0.29636451252548923
1167,47,38,0.2961934499535437
1072,33,32,0.29580572800502664
609,29,14,0.29458784352149076
385,30,8,0.29438444695267807
209,24,4,0.29364212097431774
1144,47,36,0.29358082788611095
346,32,7,0.2933935524348591
70,23,1,0.29338857558304887
275,46,5,0.2932671472690559
1109,39,34,0.29317654293480466
606,26,14,0.2928379382319572
702,23,17,0.29274180725922455
931,32,25,0.29256450745081525
67,20,1,0.2924759609803045
851,27,22,0.2924232444784129
954,32,26,0.2922461052971757
288,16,6,0.29224108350140593
50,3,1,0.29168770047440057
882,32,23,0.2916263492162017
295,23,6,0.2912075319702723
879,29,23,0.2910308418201709
401,46,8,0.2908962920598501
89,42,1,0.2889998814732872
1215,46,45,0.2877927690787668
5,6,0,0.2875879736461594
920,45,24,0.2875050112631055
394,39,8,0.2874862328936884
221,36,4,0.2873637964696269
225,40,4,0.28724109013488663
398,43,8,0.2869631191774176
3,4,0,0.2865924474679874
627,47,14,0.28626842477603076
441,46,9,0.28590685775728253
215,30,4,0.2856320134784669
100,6,2,0.28530938379143883
615,35,14,0.28505931168206877
1035,31,30,0.2843856283984446
233,48,4,0.28383955170985503
746,36,18,0.2837438103728192
38,39,0,0.2832330607211531
861,37,22,0.28312451697240854
807,38,20,0.2831176427595707
161,21,3,0.282015962569932
929,30,25,0.28187207492120786
823,26,21,0.28140823842307583
772,32,19,0.27994022367165333
1058,36,31,0.2798988971157598
605,25,14,0.27979593402978814
289,17,6,0.27947820143684865
1063,41,31,0.27936986867382313
779,39,19,0.27881874947714347
1219,47,46,0.27860211586928374
961,39,26,0.2785005835070579
1159,39,38,0.27844072786245777
146,6,3,0.2781965601724662
72,25,1,0.2779886296516543
480,46,10,0.2767581310534735
280,8,6,0.276531297267354
603,23,14,0.27565462055659384
63,16,1,0.27486532146863885
935,36,25,0.27473484594854025
419,24,9,0.2742036935190839
940,41,25,0.2740266279278328
298,26,6,0.27354582279356765
866,42,22,0.2731671498918361
677,30,16,0.27284770829468924
31,32,0,0.2712429787002317
162,22,3,0.27114576889413344
290,18,6,0.2710220845137106
985,41,27,0.27074481751870505
489,17,11,0.27054171977884567
108,14,2,0.2703972022358001
357,43,7,0.2702801710415236
892,42,23,0.27011526787849693
884,34,23,0.2699103537946408
291,19,6,0.2692048652126545
626,46,14,0.26896736680793604
692,45,16,0.26872552687314466
355,41,7,0.26865624059994647
124,30,2,0.26693762820254696
1177,47,39,0.26668935877871336
455,21,10,0.2666567472672443
1053,49,30,0.2663043684151009
93,46,1,0.2659801642611202
353,39,7,0.2656814399292835
802,33,20,0.2643750125431243
620,40,14,0.2638702663089501
895,45,23,0.2635506567280307
506,34,11,0.2634931837049399
220,35,4,0.2628883442931763
287,15,6,0.26227583681472144
78,31,1,0.2622222580824786
596,16,14,0.26206816142890227
191,6,4,0.2619575655889835
686,39,16,0.26127317718653953
1094,39,33,0.2610971339668302
234,49,4,0.2605369882778096
229,44,4,0.26049293017552394
963,41,26,0.2599231332578124
740,30,18,0.2597408925354205
857,33,22,0.2597398222628241
76,29,1,0.259551964027486
1042,38,30,0.25916535913363165
611,31,14,0.2585707717778715
411,16,9,0.2577387951152199
279,7,6,0.25772012653546933
1008,43,28,0.257647165631074
761,21,19,0.257111603697991
863,39,22,0.25710763470716363
20,21,0,0.2569937038360322
428,33,9,0.25631246388270157
921,46,24,0.2559815342304249
210,25,4,0.2555813901427944
781,41,19,0.2554546848823927
616,36,14,0.25508585366622505
718,39,17,0.25506201545618606
319,47,6,0.2549161783290015
1120,36,35,0.25452592059567697
1137,40,36,0.2543337671132194
149,9,3,0.25417738342090435
133,39,2,0.2537609300630602
1145,48,36,0.25346265972364757
974,30,27,0.25300404428111045
303,31,6,0.251275954739706
192,7,4,0.25110819525780187
198,13,4,0.2510956481489894
1041,37,30,0.2503732570573696
185,45,3,0.2501193764035925
828,31,21,0.24836735795987927
1100,45,33,0.24817989992603992
1134,37,36,0.24763622169281618
197,12,4,0.2471688113494497
40,41,0,0.24708892317206124
418,23,9,0.24675968835430626
986,42,27,0.2466698660549988
57,10,1,0.2460479858289368
1061,39,31,0.2456038538562616
458,24,10,0.24534355111951606
819,22,21,0.24466342572077954
297,25,6,0.24455444745630547
376,21,8,0.24407925964207333
608,28,14,0.24406204680915922
94,47,1,0.24395223919573866
749,39,18,0.24392767325868822
1040,36,30,0.24372695865242844
635,21,15,0.24312532453588445
1021,36,29,0.24157637590229697
569,24,13,0.24114308113944297
976,32,27,0.24098106481812556
1113,43,34,0.24095475530871016
470,36,10,0.24000358816892695
958,36,26,0.239369059487173
473,39,10,0.23852061212350933
1146,49,36,0.23653412267929858
862,38,22,0.2362079811874906
105,11,2,0.2356231155997007
914,39,24,0.23519273702472548
328,14,7,0.23423405833904387
214,29,4,0.23386049952944785
917,42,24,0.233361836667067
282,10,6,0.2321776940223109
182,42,3,0.23178473977774466
938,39,25,0.23172377898719612
653,39,15,0.23103206557569148
889,39,23,0.2301194925937934
477,43,10,0.2299323359259228
179,39,3,0.22988300910115828
312,40,6,0.2296251893511322
1170,40,39,0.22862188710333003
211,26,4,0.22855186459121904
64,17,1,0.22830896910022913
722,43,17,0.2282649025500818
350,36,7,0.22792708734737982
335,21,7,0.22685824849173278
833,36,21,0.22542293187384407
602,22,14,0.2251511302925748
867,43,22,0.22461878550294803
1151,42,37,0.2241996304873214
307,35,6,0.22342060302600536
115,21,2,0.22156970286487207
201,16,4,0.22068519006038229
55,8,1,0.22026470383216223
1161,41,38,0.21989159413199746
1097,42,33,0.2197808424057231
671,24,16,0.21946163673373487
212,27,4,0.21748763556833156
62,15,1,0.21716374853228107
909,34,24,0.21656857327408655
1162,42,38,0.2162739578614805
918,43,24,0.21520579161348397
488,16,11,0.21496554465419002
1207,47,43,0.2146295187614089
391,36,8,0.21391003351197294
915,40,24,0.2136832990964512
216,31,4,0.21366966326723097
703,24,17,0.21283341524681518
893,43,23,0.21161344356389936
731,21,18,0.21148849039095036
848,24,22,0.21117943290000335
1123,39,35,0.21072736081716506
66,19,1,0.2106247147937599
902,27,24,0.20954714727471324
0,1,0,0.20927796613690322
369,14,8,0.2091563321578389
145,5,3,0.20824567332113197
1198,44,42,0.20821518788067991
1140,43,36,0.20735275095177264
163,23,3,0.20246191485268766
49,2,1,0.20103591146598906
860,36,22,0.2008097561524924
448,14,10,0.20056328842390128
657,43,15,0.20055797313596058
837,40,21,0.20033166186186674
668,21,16,0.19922017529196384
734,24,18,0.1989266246298105
81,34,1,0.1977734890761361
880,30,23,0.19765711172304076
906,31,24,0.19645779973171273
202,17,4,0.19611753757996872
843,46,21,0.19596548699449243
218,33,4,0.1952473818649474
98,4,2,0.19452446719270347
1048,44,30,0.19429878882562313
551,42,12,0.194272456788631
900,25,24,0.19321082787019717
595,15,14,0.19267746320245605
1091,36,33,0.19244658364330797
219,34,4,0.19203834573930054
73,26,1,0.19091804617381214
910,35,24,0.190343989273412
23,24,0,0.18881370253282398
539,30,12,0.18772225351265165
1077,38,32,0.18748503021463014
118,24,2,0.1868011065926453
223,38,4,0.18593873719994608
224,39,4,0.1858578909711722
203,18,4,0.1854389672265494
318,46,6,0.18480569252063125
35,36,0,0.18399370785854421
54,7,1,0.18239646367688228
1037,33,30,0.18089575877215738
821,24,21,0.17746726238733396
170,30,3,0.17590157579730964
222,37,4,0.1753462412067286
206,21,4,0.17496074876076287
776,36,19,0.1742864409996507
832,35,21,0.17178532475215122
75,28,1,0.17080929066944814
1176,46,39,0.17010171139567865
614,34,14,0.16836618019625565
980,36,27,0.1670315653590751
904,29,24,0.1669514339105137
597,17,14,0.16396825758123212
1200,46,42,0.16380004987343058
764,24,19,0.16371492888982903
604,24,14,0.1522273885701537
1050,46,30,0.14809825999899093
338,24,7,0.14758954942647712
901,26,24,0.1468959638553025
379,24,8,0.13171365840513166
905,30,24,0.12723480396727932
51,4,1,0.12629506279597838
