,instrument_1,instrument_2_shifted,distance_corr
755,45,18,0.31196192583676485
792,23,20,0.3116679311573338
512,40,11,0.310612398103289
826,29,21,0.3105868682178006
77,30,1,0.310553463786146
903,28,24,0.30968096554142627
67,20,1,0.30908369148062914
193,8,4,0.3086920186535571
385,30,8,0.3078062806516723
1087,48,32,0.30779434990035126
1039,35,30,0.30757178624739095
1052,48,30,0.3072549002300148
360,46,7,0.3068271050548879
13,14,0,0.3060406463026187
825,28,21,0.30570949528423497
1167,47,38,0.3051286568420425
490,18,11,0.3039950487716755
548,39,12,0.30384635397520665
275,46,5,0.30360902759931035
89,42,1,0.30288684641052627
1023,38,29,0.3027037352732633
130,36,2,0.3021603377544594
263,34,5,0.3021002882886124
294,22,6,0.3017436881346681
103,9,2,0.3016786972047429
507,35,11,0.3010052610738882
204,19,4,0.30060899161530097
1072,33,32,0.3004824296587624
1203,49,42,0.2999714956391179
82,35,1,0.29919895991328144
87,40,1,0.2991349556044455
806,37,20,0.2989952765181565
1024,39,29,0.29897457563755353
413,18,9,0.29792635728683275
920,45,24,0.29751722597877367
243,14,5,0.2974488692926918
70,23,1,0.29730178826799064
912,37,24,0.29711416187736256
882,32,23,0.2964918084147309
215,30,4,0.29606903617054364
245,16,5,0.29525397026204375
866,42,22,0.2949714666121927
822,25,21,0.2947485244900167
702,23,17,0.29468793062414855
1109,39,34,0.2945372785139367
161,21,3,0.2945313119578594
807,38,20,0.29359867670765694
879,29,23,0.2922453784788222
1035,31,30,0.2921377921740055
288,16,6,0.2915176042513304
1088,49,32,0.29149683694671874
606,26,14,0.29021747286657423
851,27,22,0.2900970866416649
280,8,6,0.28989698731666097
598,18,14,0.28956750510878765
609,29,14,0.28873597002915996
1054,32,31,0.2883467072567551
272,43,5,0.2883315805160991
199,14,4,0.28817254602255576
1125,41,35,0.2876382760619257
1144,47,36,0.28749946243671953
985,41,27,0.2869256700996778
225,40,4,0.2865674778307246
295,23,6,0.28523736755908163
961,39,26,0.28473573906345023
50,3,1,0.2840677474175226
346,32,7,0.28388345868246856
394,39,8,0.2838760168630435
100,6,2,0.28365928118060607
401,46,8,0.28358696411994244
954,32,26,0.28266816008406415
291,19,6,0.28237667095568203
5,6,0,0.28189080578617337
929,30,25,0.2817834175494156
298,26,6,0.2815757824470306
489,17,11,0.281191626249302
398,43,8,0.2810494744268526
441,46,9,0.2809886688228502
38,39,0,0.2808625064937097
931,32,25,0.2807240210763354
1215,46,45,0.2806590219529389
455,21,10,0.2795622367320767
93,46,1,0.27949327650167316
162,22,3,0.27937264003551726
1159,39,38,0.27925261714152794
1219,47,46,0.27907242778826075
908,33,24,0.27858745025645476
861,37,22,0.27793045400013483
605,25,14,0.27714543535352976
779,39,19,0.27692007722788897
72,25,1,0.2767119763144721
289,17,6,0.27657621266907934
124,30,2,0.27620864126437566
627,47,14,0.2760590301220751
615,35,14,0.2755330957456823
677,30,16,0.2754574009771624
108,14,2,0.2748643867160138
357,43,7,0.27480481465939904
1053,49,30,0.2745900430289512
63,16,1,0.274427136816979
772,32,19,0.2732867400762147
746,36,18,0.27325521066724895
1058,36,31,0.2724609279667445
884,34,23,0.2716581748871054
863,39,22,0.27052675958372974
603,23,14,0.26979111647848025
802,33,20,0.26972745015366717
221,36,4,0.269547250973406
692,45,16,0.2695173275585543
1063,41,31,0.2695166690597608
895,45,23,0.2694037569168972
20,21,0,0.26940079397247857
1177,47,39,0.2692986178759288
823,26,21,0.2690333812634377
1042,38,30,0.2689219564448202
1094,39,33,0.26806409727899266
892,42,23,0.2678525629562268
761,21,19,0.2671318903697889
935,36,25,0.2664621970268222
419,24,9,0.26586829720680544
480,46,10,0.2658277943785032
626,46,14,0.26561982235157083
31,32,0,0.2654860898575346
220,35,4,0.2654542940493962
78,31,1,0.26521628429786975
233,48,4,0.2650159179372171
192,7,4,0.2649868606523519
353,39,7,0.26472224947017997
146,6,3,0.2647121519948538
506,34,11,0.2646770166606837
287,15,6,0.264297312904553
76,29,1,0.26410798313099293
686,39,16,0.26342182646203444
290,18,6,0.26331716968426583
940,41,25,0.2630812321650387
279,7,6,0.26289949839763427
819,22,21,0.26245572335369377
914,39,24,0.2613487908281843
857,33,22,0.26096747844323354
229,44,4,0.2595084721408139
1100,45,33,0.2594032021897109
411,16,9,0.25937163434599214
191,6,4,0.2592137545306546
1137,40,36,0.2591955749684487
355,41,7,0.2577413651224538
740,30,18,0.2576842319753411
974,30,27,0.2569927202810931
596,16,14,0.2569873482758839
921,46,24,0.25688549412526934
210,25,4,0.2563325068155572
458,24,10,0.25581951862817165
1021,36,29,0.25366064679255196
234,49,4,0.25332307078132377
611,31,14,0.25318243738595975
133,39,2,0.252946455750061
1008,43,28,0.2527017866310304
214,29,4,0.2523176440100545
781,41,19,0.25226100902327075
1041,37,30,0.2518568717856772
319,47,6,0.25173337273221724
963,41,26,0.25166225518317425
303,31,6,0.25146568214200643
94,47,1,0.2511701080044315
616,36,14,0.2508869398377153
620,40,14,0.25060064037063295
198,13,4,0.2504245322049375
718,39,17,0.25037223267438047
197,12,4,0.24977881915019176
1145,48,36,0.24977013533824377
1061,39,31,0.24894192006558064
976,32,27,0.24837158255172867
749,39,18,0.24820513093177998
209,24,4,0.24781964825195177
986,42,27,0.24756339904929064
418,23,9,0.24741756586193905
40,41,0,0.2468359755005085
428,33,9,0.24680933039684808
608,28,14,0.24638746530609193
149,9,3,0.24535567206370812
1120,36,35,0.2430253319686078
1134,37,36,0.24301847100912666
297,25,6,0.2419251930424309
867,43,22,0.24169621077987186
335,21,7,0.24161353904200025
282,10,6,0.2406862310602609
470,36,10,0.24050300034595434
185,45,3,0.24030057005954475
105,11,2,0.24029477173601016
328,14,7,0.2400850326378684
828,31,21,0.24000772732741918
376,21,8,0.23993886429805278
862,38,22,0.2398858241010737
57,10,1,0.23759007975355226
211,26,4,0.2350670640191427
917,42,24,0.23497119357064028
1151,42,37,0.234743648028825
1146,49,36,0.23455439480797158
1113,43,34,0.23271179023509023
1161,41,38,0.23235821867173517
473,39,10,0.232209770910062
938,39,25,0.2320904806997766
635,21,15,0.22995223833618741
569,24,13,0.22943497828427342
312,40,6,0.2293807431606952
958,36,26,0.22936053109781845
1097,42,33,0.22908443308709658
1162,42,38,0.22863840188152182
722,43,17,0.2272710886205029
477,43,10,0.2268308199080695
64,17,1,0.22590626328295724
1170,40,39,0.2250641741606706
1040,36,30,0.22490951771059334
909,34,24,0.22355321240495515
182,42,3,0.22288762467285167
307,35,6,0.22102637240029332
115,21,2,0.2198473162665037
179,39,3,0.21908241235609138
55,8,1,0.21863973465695494
350,36,7,0.21818317001848603
889,39,23,0.2177808521640766
66,19,1,0.21772412084858608
731,21,18,0.21723224846210182
653,39,15,0.21642718526114427
703,24,17,0.2162778302160855
833,36,21,0.2160111805044342
671,24,16,0.21548014569714197
62,15,1,0.2151420556072199
602,22,14,0.2140674042165939
488,16,11,0.21318819214978413
201,16,4,0.21299843180169292
1123,39,35,0.21294739215770914
212,27,4,0.21104849387997499
893,43,23,0.2106080536519441
1207,47,43,0.21057806186071573
915,40,24,0.21023986374927192
0,1,0,0.2096751692438913
1198,44,42,0.2094026132326509
216,31,4,0.20928189546410192
218,33,4,0.20911758010181986
902,27,24,0.20908502166383536
837,40,21,0.2081987854003621
848,24,22,0.20762958177942
391,36,8,0.20712328674622482
163,23,3,0.20250104649584338
843,46,21,0.20242009849248518
23,24,0,0.20216953371588492
551,42,12,0.20148091467445706
1091,36,33,0.20114693612421272
1048,44,30,0.20082483784341904
202,17,4,0.20063258501577194
880,30,23,0.19878358353867603
668,21,16,0.19845532764889182
906,31,24,0.19835866340689515
219,34,4,0.19817456596089508
369,14,8,0.19812482180812108
657,43,15,0.19792026597677687
145,5,3,0.19706457040700603
860,36,22,0.1964798971568817
98,4,2,0.1962042340083703
49,2,1,0.195517442471824
1140,43,36,0.19526249918327462
734,24,18,0.19433790348114055
81,34,1,0.19423840683998342
900,25,24,0.1931107924072173
203,18,4,0.19236005308914766
918,43,24,0.19234462659031434
318,46,6,0.19162767059867514
539,30,12,0.19098991727983522
448,14,10,0.190931090141477
73,26,1,0.18942919702941857
224,39,4,0.18916602564035248
910,35,24,0.1864967064241858
1037,33,30,0.18498983027545512
223,38,4,0.18408059576840907
1077,38,32,0.18387074935984182
595,15,14,0.183252463768238
118,24,2,0.18153033260681203
35,36,0,0.18045979010162413
821,24,21,0.1796881214434887
54,7,1,0.17793608594430552
832,35,21,0.17782985054585562
1176,46,39,0.17773164715299328
170,30,3,0.1759725464889364
75,28,1,0.1750737351288792
764,24,19,0.17414798413739058
206,21,4,0.17307472011473127
222,37,4,0.17053972015608038
776,36,19,0.1685860276085672
1200,46,42,0.16361941178637357
614,34,14,0.16337903535577022
980,36,27,0.16295284604690458
597,17,14,0.15865734839717527
904,29,24,0.15782598600896702
1050,46,30,0.15585884287345056
604,24,14,0.1491434691592211
338,24,7,0.14744380638430926
901,26,24,0.14491097787003493
379,24,8,0.1398027084443141
905,30,24,0.13330708803439284
51,4,1,0.12577644438631286
