,instrument_1,instrument_2,distance_corr
674,15,45,0.04888739155635266
5,0,6,0.048884338080841486
884,22,38,0.04887102086316086
422,9,18,0.04881667497297245
347,7,26,0.04881217885077522
1178,36,45,0.048797100364451645
879,22,33,0.04876236082953659
438,9,34,0.048761610919626316
588,13,30,0.04875630319224784
618,14,24,0.04875147292050445
105,2,9,0.048741682233441434
1167,35,48,0.048700558992746286
935,24,36,0.0486568062306751
505,11,22,0.04865579981337934
581,13,23,0.04865311621630605
393,8,30,0.04864940514729669
639,14,45,0.048618644131159794
720,17,24,0.048607814064485
867,21,49,0.04860688088314518
965,25,41,0.04859136990784676
1205,38,47,0.04859010546854649
275,5,41,0.048545395384800835
871,22,25,0.048534579883296694
1255,44,46,0.04851977650269837
454,9,50,0.048480341781328526
195,4,6,0.04847928085843374
529,11,46,0.04847850778525547
1206,38,48,0.04847654978153368
833,20,44,0.04847416282930713
763,18,35,0.04837630540509009
1072,30,38,0.0483280704495039
1260,45,46,0.04832300780494698
1076,30,42,0.048310637805508434
500,11,17,0.04828146079653887
81,1,33,0.04827083653331323
378,8,15,0.04825200950336866
1217,39,48,0.04824653441906336
982,26,34,0.04823970941397064
940,24,41,0.048236848625802
540,12,19,0.048169170614966075
981,26,33,0.04811538298420771
1163,35,44,0.0480780377959869
1251,43,48,0.048033590435888805
657,15,28,0.04799187282543364
1188,37,42,0.04795435601149658
631,14,37,0.04794037602684257
212,4,23,0.04791465012550771
688,16,25,0.047900755395765444
534,12,13,0.04787688271439253
355,7,34,0.047875934306254905
898,23,25,0.04785616888624833
1190,37,44,0.04785288249801598
126,2,30,0.047773828038842475
1233,41,45,0.047760473722129326
1021,27,50,0.04774573702449406
841,21,23,0.047734649893029085
1142,34,38,0.04771313402917796
862,21,44,0.047695407274821265
55,1,7,0.04769022081457378
984,26,36,0.047670606385409445
1180,36,47,0.047659123153085764
1129,33,41,0.047651666234729065
104,2,8,0.047643132160253135
840,21,22,0.04763057204576371
1158,35,39,0.04762171383223733
796,19,37,0.04756367789576836
992,26,44,0.04755076234785157
1039,28,46,0.047536562028506466
937,24,38,0.04751432181733189
611,14,17,0.047496483027355825
932,24,33,0.04749111972896559
1041,28,48,0.04747250816635455
848,21,30,0.04744979701775464
666,15,37,0.04744428789231735
850,21,32,0.04743917318519197
1064,29,50,0.04740965168142104
303,6,25,0.04740946670518811
718,17,22,0.047405308596321444
139,2,43,0.04738643453457009
162,3,19,0.047381609905054974
916,23,43,0.047355622069025806
1031,28,38,0.04734550009958893
815,20,26,0.04732563990021024
84,1,36,0.0473125016040342
248,5,14,0.047280320618639675
852,21,34,0.047274553075798545
1075,30,41,0.04727287458256893
775,18,47,0.0472491493525281
1082,30,48,0.047212265218488265
396,8,33,0.04717823576028117
793,19,34,0.04716909302315648
759,18,31,0.04716531011109091
710,16,47,0.047154674711428556
251,5,17,0.047107962373732055
514,11,31,0.047096969674640436
874,22,28,0.04707814998635902
238,4,49,0.047057827778236805
989,26,41,0.047057566687845456
279,5,45,0.04705302485447875
773,18,45,0.04704839065793141
233,4,44,0.0469495940677571
629,14,35,0.0468739981104238
1254,44,45,0.046787705504452444
1269,47,48,0.046782479018746756
392,8,29,0.046779512986894395
837,20,48,0.04675309638025149
1009,27,38,0.046745315932097076
592,13,34,0.04673636655264203
353,7,32,0.046734152563015316
808,19,49,0.04666890356201853
1117,32,46,0.046641824744100335
372,8,9,0.04664153763340594
1022,28,29,0.04661831771830776
854,21,36,0.04660546763898712
132,2,36,0.046537113059275506
822,20,33,0.04653194061645995
1000,27,29,0.04651921868456493
1152,34,48,0.04650982677291942
823,20,34,0.04650491584051157
996,26,48,0.046478018292046654
88,1,40,0.04644899695879266
1243,42,47,0.04641789850420128
145,2,49,0.04641755977501542
819,20,30,0.04639274860684915
295,6,17,0.04638011881268498
702,16,39,0.04634699111637972
155,3,12,0.04634606799892172
886,22,40,0.04632817597422717
530,11,47,0.04630652153982448
696,16,33,0.04628735924333495
1266,46,48,0.046249671347138914
57,1,9,0.04620073832031433
492,10,48,0.046190554752394614
296,6,18,0.046155481865212726
1258,44,49,0.046155334572084775
305,6,27,0.04615526937713054
721,17,25,0.04614248114632504
67,1,19,0.04613508812213225
717,17,21,0.046127851343218486
628,14,34,0.04612682963646145
1106,32,35,0.04612322966338295
147,3,4,0.046117315171743764
292,6,14,0.046086413424343005
697,16,34,0.04597488581080742
441,9,37,0.04596124513457255
1191,37,45,0.04596037887276189
853,21,35,0.04592583914701858
1245,42,49,0.045916649940835386
873,22,27,0.04585944593170561
259,5,25,0.045846021517173464
424,9,20,0.04581708325065246
1175,36,42,0.04578797853347289
889,22,43,0.04578264432993738
320,6,42,0.04576615122571152
701,16,38,0.04575764715962035
623,14,29,0.04575476217648338
271,5,37,0.04572533195653176
844,21,26,0.04571011396420658
541,12,20,0.045697547980460475
682,16,19,0.045693096102494585
417,9,13,0.0456752135754177
118,2,22,0.04562916159347941
768,18,40,0.04562848003055386
1068,30,34,0.04560680025521104
240,5,6,0.045596747370596886
980,26,32,0.04558021304459578
411,8,48,0.045549179029324136
112,2,16,0.04554421701628075
234,4,45,0.0455308728973526
412,8,49,0.04551752549791912
397,8,34,0.045477222705758935
537,12,16,0.04539332515120761
504,11,21,0.04533706035833934
703,16,40,0.04530161359165234
994,26,46,0.045283006396978034
683,16,20,0.04523149375547241
847,21,29,0.04523036139700532
410,8,47,0.04523003474039959
1133,33,45,0.045208732351518136
747,18,19,0.04515767846457634
900,23,27,0.04515731490913552
94,1,46,0.04512296370863999
895,22,49,0.04512144918634599
433,9,29,0.04506192568459473
265,5,31,0.04505200242777081
371,7,50,0.04500097069793136
497,11,14,0.044988464768538454
332,7,11,0.044967934617866745
289,6,11,0.04496713564356942
736,17,40,0.04494124039811891
1005,27,34,0.04490244447801135
177,3,34,0.04486460393861753
678,15,49,0.04485850010993115
250,5,16,0.04485741155280864
521,11,38,0.04483479801904176
939,24,40,0.044781211944448424
532,11,49,0.04477733697620164
788,19,29,0.04477520055694272
74,1,26,0.04473224784674784
708,16,45,0.04470356758246838
869,22,23,0.044664699030793766
575,13,17,0.04463869199155134
115,2,19,0.04462591195295136
764,18,36,0.04461619734205091
952,25,28,0.04455877179834041
1094,31,41,0.04455301178410157
70,1,22,0.044552625491995144
913,23,40,0.0445495056173043
1128,33,40,0.04454102361316865
26,0,27,0.04452869776070107
1122,33,34,0.0445262706224472
627,14,33,0.04450830366176552
542,12,21,0.04450392867803295
832,20,43,0.04447485200743549
778,18,50,0.044347572286956224
686,16,23,0.044339938519218663
1218,39,49,0.04424237497522956
856,21,38,0.04421236260655438
498,11,15,0.044208964552540794
261,5,27,0.04417380679236753
810,20,21,0.04417168915892812
960,25,36,0.04414625021549456
1062,29,48,0.04413655588114962
436,9,32,0.04406435791895416
712,16,49,0.04405641994951965
451,9,47,0.04399964364420224
58,1,10,0.043986515283279015
21,0,22,0.04397272796799417
423,9,19,0.043947668198622385
48,0,49,0.043884874770107225
461,10,17,0.04387206662818995
457,10,13,0.043842034835119295
732,17,36,0.043829361499575226
624,14,30,0.04382241392937693
1241,42,45,0.04380536071956197
1263,45,49,0.04376393838580264
421,9,17,0.043732393279664626
102,2,6,0.04366950263442058
766,18,38,0.043661766452758405
730,17,34,0.043661026379852794
1107,32,36,0.043638102373227225
146,2,50,0.04356997858478466
733,17,37,0.04355708828116313
415,9,11,0.043543605202818025
774,18,46,0.04351875106037212
799,19,40,0.043484454678836035
1220,40,41,0.043480117106128195
911,23,38,0.043474755459424086
976,26,28,0.04346350078375295
65,1,17,0.04340664720411311
723,17,27,0.04339307551719241
667,15,38,0.0433560683803155
180,3,37,0.043343226890299805
612,14,18,0.04334259288692874
583,13,25,0.04331491785153184
1207,38,49,0.04329662802312225
716,17,20,0.043296616807790095
1274,49,50,0.0432917850237212
875,22,29,0.04322563999936752
1016,27,45,0.043189178124943696
323,6,45,0.043157442840228585
758,18,30,0.04315211623926232
1032,28,39,0.04314752918002217
327,6,49,0.043079060449748637
267,5,33,0.04306210856351851
221,4,32,0.042964499977156005
552,12,31,0.042953113360733236
1221,40,42,0.042917927143296834
429,9,25,0.042891129261181674
1219,39,50,0.04282396656482088
192,3,49,0.04275107257851811
825,20,36,0.04273697907135508
1116,32,45,0.04272840696288108
207,4,18,0.042674517299797175
366,7,45,0.042662594376202324
277,5,43,0.042642592660165485
681,16,18,0.042637664310404784
304,6,26,0.042631226065721145
300,6,22,0.0426137014004462
979,26,31,0.042603846964518695
792,19,33,0.04254699789510793
1017,27,46,0.04251747341727943
1247,43,44,0.04239046563649107
119,2,23,0.04238759264844302
677,15,48,0.042360468163694216
37,0,38,0.04232020911642619
95,1,47,0.04223467769168054
435,9,31,0.04196224523791311
197,4,8,0.041889144173000215
1179,36,46,0.041853138720658656
883,22,37,0.04181701761180318
705,16,42,0.041806163389104326
200,4,11,0.04179957597625262
205,4,16,0.04173241332208369
805,19,46,0.0416734165731191
1055,29,41,0.04166367959266424
516,11,33,0.04165380991471816
1089,31,36,0.041639807085048705
450,9,46,0.04163415186415513
243,5,9,0.04162169550621785
593,13,35,0.04162119723892686
430,9,26,0.04155068737855753
864,21,46,0.041510243597687346
632,14,38,0.04148482147692205
669,15,40,0.04145098460876019
881,22,35,0.04141467516382505
663,15,34,0.041330919489457815
970,25,46,0.041237179934383396
1113,32,42,0.04123278956460527
672,15,43,0.041232542689409554
600,13,42,0.04116252434196716
368,7,47,0.04111157850890885
877,22,31,0.04106997961593693
8,0,9,0.041065391866178524
576,13,18,0.04101923844747543
1189,37,43,0.04099838978844765
845,21,27,0.04098641656719468
456,10,12,0.04096312006398432
843,21,25,0.04089259277143216
998,26,50,0.04084301261776756
183,3,40,0.040833042756814306
887,22,41,0.04080069011278691
306,6,28,0.040772833379899114
614,14,20,0.04076377561497734
690,16,27,0.04072536090042472
715,17,19,0.040478588462125535
507,11,24,0.040424993374623866
502,11,19,0.04040476981999378
44,0,45,0.04033242828375672
648,15,19,0.04009164642326157
208,4,19,0.040039951200613606
488,10,44,0.03982702092477454
1053,29,39,0.03981154698347375
713,16,50,0.039729325596939216
245,5,11,0.03972135159085334
926,24,27,0.03969457383188693
249,5,15,0.039694192735128364
1038,28,45,0.03969219445919553
473,10,29,0.03960842962324635
1070,30,36,0.03959283469172488
120,2,24,0.039411166327320696
1081,30,47,0.03939309106348582
443,9,39,0.03900866567142208
729,17,33,0.038934539916045625
804,19,45,0.03870897818049114
241,5,7,0.03822011724471195
1208,38,50,0.03803998728889275
1003,27,32,0.037881485647721626
39,0,40,0.037841430311152294
872,22,26,0.037827633297558484
728,17,32,0.037752105350106736
1249,43,46,0.03754809066108051
2,0,3,0.03720238808892706
692,16,29,0.03683972203226868
863,21,45,0.0365955073791198
1079,30,45,0.03611140976837945
1088,31,35,0.0358249450502176
