,instrument_1,instrument_2_shifted,distance_corr
917,44,23,0.32651208974938806
333,12,7,0.32623858767341085
1127,39,33,0.32521271113821565
637,43,14,0.32490941977450294
105,9,2,0.3245499090478839
1252,49,43,0.3240407952589356
1186,40,37,0.32348162410200076
100,4,2,0.3231284057382499
271,37,5,0.32177208171971755
72,24,1,0.32111187390158386
143,47,2,0.32032264460913557
558,37,12,0.3198520131350124
1259,50,44,0.3196786884972405
583,25,13,0.3190902862246967
992,44,26,0.3190646740796486
896,50,22,0.31856957283467213
1204,46,38,0.3179437565161972
279,45,5,0.3176328838207037
740,44,17,0.31738707808041206
103,7,2,0.31686445908363986
112,16,2,0.31648308619643634
165,22,3,0.31628691934456904
994,46,26,0.3154091125040212
954,30,25,0.3143547623216513
875,29,22,0.31315911769696053
110,14,2,0.312761770499574
1146,42,34,0.3127572414669075
1123,35,33,0.31262737880549624
340,19,7,0.31212911153038514
153,10,3,0.31186374716068926
1111,40,32,0.31181635654150364
134,38,2,0.3116859455122669
1136,48,33,0.3115335043749851
488,44,10,0.31141780816650816
551,30,12,0.31036425983785265
604,46,13,0.30942933493090596
793,34,19,0.3086345187459267
465,21,10,0.30693363071403496
1103,50,31,0.3067979304591344
1095,42,31,0.30667021221586516
1086,33,31,0.30653481554538753
672,43,15,0.305311576566308
450,46,9,0.30529066505624103
426,22,9,0.30409735034677404
664,35,15,0.30345708378086833
1133,45,33,0.3034101946476522
113,17,2,0.3032931707107262
916,43,23,0.30189837586267304
472,28,10,0.301646395435084
671,42,15,0.3015275630910967
1115,44,32,0.3015102921172066
963,39,25,0.30072139891644767
355,34,7,0.3005538445215632
803,44,19,0.30051126228596725
1260,46,45,0.30042619615247185
1088,35,31,0.2986551621029234
874,28,22,0.29804682529758386
495,12,11,0.29753707347744723
813,24,20,0.29739796260320306
1096,43,31,0.29713880515206736
320,42,6,0.2969273467201795
281,47,5,0.29690475534884647
309,31,6,0.2968691160688375
414,10,9,0.2963765371137371
131,35,2,0.29635310060620373
1098,45,31,0.2951103516642734
811,22,20,0.2951074542813556
276,42,5,0.29433314466695504
842,24,21,0.2942330883696142
70,22,1,0.2941516371253438
311,33,6,0.2939830220721148
50,2,1,0.2938316429494516
375,12,8,0.29376322407278654
903,30,23,0.2935553557765507
649,20,15,0.2935418729904452
479,35,10,0.2929657668235104
60,12,1,0.292905694011473
174,31,3,0.2928788330081758
470,26,10,0.2926439674866949
1085,32,31,0.2922612986124928
366,45,7,0.2920460910117357
772,44,18,0.29155228915065506
1217,48,39,0.2911266702873089
656,27,15,0.29105113135382216
200,11,4,0.290902063715662
781,22,19,0.29057658963464594
1039,46,28,0.28985936491022873
127,31,2,0.2897268489657667
561,40,12,0.2895529392556109
1187,41,37,0.28934889351423243
647,18,15,0.28925009521093
505,22,11,0.2891080850663336
371,50,7,0.28867900401400576
1243,47,42,0.2886495503277432
111,15,2,0.2879684888065256
342,21,7,0.2876511743792864
752,24,18,0.28751229484729185
238,49,4,0.2874849482191912
930,31,24,0.2865312079023267
700,37,16,0.2863352973328694
126,30,2,0.28533672345020616
720,24,17,0.2852004421001361
462,18,10,0.285166854571843
416,12,9,0.28500633256303953
979,31,26,0.2846690356569434
1163,44,35,0.2841779940749289
805,46,19,0.28405292311696895
1257,48,44,0.2836545136488788
102,6,2,0.2832159150492028
1102,49,31,0.2829574682650144
239,50,4,0.2819502220848358
609,15,14,0.28171866504845855
857,39,21,0.28158968993766603
1247,44,43,0.28069234235749885
362,41,7,0.28047850417064124
688,25,16,0.2801920810996152
285,7,6,0.28017069498982233
1191,45,37,0.28011646969407233
303,25,6,0.2798683459681735
343,22,7,0.27954188358316046
814,25,20,0.27950960956134807
24,25,0,0.2780435571540915
347,26,7,0.277790796647789
956,32,25,0.2773649639384644
249,15,5,0.27714878927588066
1224,45,40,0.2759518851410163
409,46,8,0.27591833946492794
563,42,12,0.275740798253227
370,49,7,0.2748219054414966
116,20,2,0.27477237481730743
498,15,11,0.2746066568297551
970,46,25,0.2739633229500113
677,48,15,0.27344515167293143
334,13,7,0.2732104598179182
353,32,7,0.27318548801099096
964,40,25,0.27298433459482346
1017,46,27,0.2728818810901169
1221,42,40,0.2727406747768528
872,26,22,0.27262530011945224
988,40,26,0.2725319291796344
357,36,7,0.27227304755182474
149,6,3,0.2710229823591122
264,30,5,0.2707344670202131
363,42,7,0.2702818202905288
99,3,2,0.2700603187424632
354,33,7,0.26947518461485354
526,43,11,0.2688089124395884
882,36,22,0.2687469498410236
1100,47,31,0.26756800643017464
108,12,2,0.2673859769728308
124,28,2,0.2672422107993101
5,6,0,0.2664853946051252
790,31,19,0.26645275984232175
373,10,8,0.2661792623987311
784,25,19,0.26616228571866357
255,21,5,0.26596157764834444
330,9,7,0.26544714275536385
1036,43,28,0.26455276684822693
104,8,2,0.2640497718168561
706,43,16,0.2639891647644672
1215,46,39,0.26389066091177477
542,21,12,0.2634991476591398
332,11,7,0.26335279201799433
1135,47,33,0.2632963391081841
54,6,1,0.2624466412837269
358,37,7,0.2621596618650117
483,39,10,0.2616833608003186
662,33,15,0.2615247233042694
198,9,4,0.2614456558739585
45,46,0,0.26122370387977084
233,44,4,0.26080892204010514
73,25,1,0.2602971510721663
299,21,6,0.2601663458420977
946,47,24,0.25965486746711575
217,28,4,0.25911365328730873
888,42,22,0.2583886356751851
114,18,2,0.25756364937234344
762,34,18,0.25661639686193904
123,27,2,0.2560180672231024
564,43,12,0.2556480754116662
544,23,12,0.2556049396253969
94,46,1,0.255052932794625
915,42,23,0.25467662316560397
1220,41,40,0.25381422619721056
459,15,10,0.2531452391345547
385,22,8,0.2526703289960425
9,10,0,0.2524959536432936
554,33,12,0.2523858032623154
337,16,7,0.2522487175105619
220,31,4,0.2516224244329438
950,26,25,0.2512452950835449
55,7,1,0.250930577213335
121,25,2,0.25072341701421713
1185,39,37,0.2506173463018533
1,2,0,0.2503928888703612
887,41,22,0.25005461286107644
835,46,20,0.24989489142692442
879,33,22,0.2485704214141638
601,43,13,0.24770803754047918
349,28,7,0.24640199162388113
227,38,4,0.24590572217510087
266,32,5,0.24524358403163757
212,23,4,0.24481407173790984
663,34,15,0.244721950392817
1087,34,31,0.24447480761759816
444,40,9,0.24387643434953815
883,37,22,0.24329874409889848
1014,43,27,0.2432580640330152
942,43,24,0.24186239429980774
751,23,18,0.24178141579681992
301,23,6,0.2400291164365914
335,14,7,0.23993443781378287
361,40,7,0.23971981876923434
783,24,19,0.23929539955434082
581,23,13,0.23891573583985845
598,40,13,0.2386745532353504
321,43,6,0.23862248838493694
523,40,11,0.23830593716583579
351,30,7,0.2382554179056583
58,10,1,0.2380991334445706
703,40,16,0.23798234897383116
910,37,23,0.2372210104530046
904,31,23,0.23709112033233098
338,17,7,0.23700962962460156
428,24,9,0.23691238248951174
878,32,22,0.2363003655812246
140,44,2,0.23598386743706104
582,24,13,0.23524086552706083
508,25,11,0.23504111453138438
315,37,6,0.2349857193479259
253,19,5,0.23452461152747806
388,25,8,0.234448059423506
730,34,17,0.23416575614318588
14,15,0,0.23396224423448173
694,31,16,0.23375180426084916
1189,43,37,0.23334453693915694
552,31,12,0.23250306764020404
167,24,3,0.23246910631919193
356,35,7,0.2323997097408175
22,23,0,0.23234571402891185
141,45,2,0.23189501167057486
166,23,3,0.23173718825864512
924,25,24,0.23136564767505924
651,22,15,0.2300189138848845
260,26,5,0.22879126645114006
23,24,0,0.22868082215787922
658,29,15,0.2278031749954991
406,43,8,0.2276146816088595
204,15,4,0.22733285144941245
88,40,1,0.2267941500644124
1078,44,30,0.2263457038902764
122,26,2,0.2260592368172173
115,19,2,0.22596067404761497
158,15,3,0.2258167213210107
387,24,8,0.22574685928888474
339,18,7,0.2256403650454597
378,15,8,0.22534691739776658
120,24,2,0.2226146582244234
341,20,7,0.22204075809122037
941,42,24,0.22194102492255252
109,13,2,0.220701188237065
1227,48,40,0.2202781341068762
650,21,15,0.22001816746356942
129,33,2,0.21962002743135267
403,40,8,0.21938579140378772
209,20,4,0.21928685778219137
573,15,13,0.21926836841106997
906,33,23,0.2181366310539031
709,46,16,0.2181326885053859
1229,50,40,0.2177537093374088
666,37,15,0.21698879270793206
1228,49,40,0.2165893242269692
1209,40,39,0.21565272826835424
1011,40,27,0.21481577618447112
1250,47,43,0.21471128282441299
138,42,2,0.2130443847074339
653,24,15,0.21280419426018043
580,22,13,0.21203112504080765
11,12,0,0.21174775273962562
829,40,20,0.21098478412797858
6,7,0,0.21095776739267455
873,27,22,0.2094912948685419
350,29,7,0.20853116091332996
265,31,5,0.20829614144511652
267,33,5,0.2080899169412499
135,39,2,0.20779393635996246
1090,37,31,0.20771882599733385
961,37,25,0.20756119504915027
269,35,5,0.20741882966541547
625,31,14,0.20627995845212235
1033,40,28,0.206274740701331
369,48,7,0.20574250642535222
39,40,0,0.20568518673216873
128,32,2,0.20495949729552182
932,33,24,0.20482165120839477
659,30,15,0.2045209209308117
1198,40,38,0.20414599132502695
277,43,5,0.20393508306114747
654,25,15,0.20385195332050418
244,10,5,0.20370071628544847
936,37,24,0.20351985698373365
870,24,22,0.20318365736841898
53,5,1,0.19812777920965324
1092,39,31,0.19619864178470783
514,31,11,0.19602198658910838
241,7,5,0.19461935502661484
223,34,4,0.19284383488933612
589,31,13,0.19274516703359662
782,23,19,0.1927135626291675
251,17,5,0.19182233861752362
280,46,5,0.1911431811588509
318,40,6,0.19111984119826114
252,18,5,0.19083750264818333
42,43,0,0.19075260112000147
920,47,23,0.18996051691544255
1024,31,28,0.18935399195355573
1150,46,34,0.18840417218726982
871,25,22,0.18761973695638479
364,43,7,0.18714066950873148
447,43,9,0.18691750597681384
130,34,2,0.18312908688947027
876,30,22,0.1825812636649176
967,43,25,0.18201457172550295
329,8,7,0.18137673733485718
1222,43,40,0.18080368618233206
21,22,0,0.1806683104160591
119,23,2,0.18044931810470313
274,40,5,0.1802441148244274
1002,31,27,0.17886391619382394
1097,44,31,0.17807792686196008
30,31,0,0.17715857626123765
348,27,7,0.17626389516711227
91,43,1,0.17266869642183644
881,35,22,0.17255765152836883
955,31,25,0.171986272726506
719,23,17,0.16907933926053093
898,25,23,0.1685792977991308
469,25,10,0.16853498288302268
1212,43,39,0.1681816556660353
352,31,7,0.16680566122872367
880,34,22,0.16357068340934555
832,43,20,0.16302071201372975
394,31,8,0.16248645234887904
959,35,25,0.1609638359446818
345,24,7,0.1569576313162946
1201,43,38,0.15559864449419533
133,37,2,0.1555869935868468
1144,40,34,0.15392285998849545
435,31,9,0.15026831691573417
481,37,10,0.135831745594796
1129,41,33,0.1351920916039335
1124,36,33,0.11541121694469804
820,31,20,0.10546969272860937
1147,43,34,0.10300249004050425
79,31,1,0.10191581272003643
