,instrument_1,instrument_2,distance_corr
781,15,47,0.548346908897152
2318,47,15,0.5483469088971514
494,10,4,0.54808446588441
205,4,10,0.5480844658844085
2017,41,8,0.5472771234374526
432,8,41,0.5472771234374452
2408,49,7,0.5464813361625506
391,7,49,0.5464813361625485
779,15,45,0.5464632710281987
2220,45,15,0.546463271028195
844,17,11,0.5464157822646849
555,11,17,0.5464157822646839
1987,40,27,0.5458526773624213
1362,27,40,0.5458526773624187
367,7,25,0.5456469723290619
1232,25,7,0.5456469723290609
411,8,20,0.5451871334687641
988,20,8,0.5451871334687627
481,9,41,0.5447922862438136
2018,41,9,0.5447922862438136
1443,29,22,0.5443887676262376
1106,22,29,0.5443887676262332
2230,45,25,0.544224162618961
1269,25,45,0.5442241626189586
2286,46,32,0.5441459546204664
1613,32,46,0.5441459546204644
1383,28,11,0.5439334883581403
566,11,28,0.5439334883581382
1032,21,3,0.5437593778854082
167,3,21,0.5437593778854065
744,15,9,0.5436978910700622
455,9,15,0.5436978910700615
1254,25,30,0.5436944550051339
1495,30,25,0.5436944550051321
1673,34,7,0.5428516831840412
376,7,34,0.5428516831840381
1566,31,48,0.5407998855180447
2383,48,31,0.540799885518044
994,20,14,0.5402995433420891
705,14,20,0.5402995433420891
2117,43,10,0.5400775940351672
532,10,43,0.5400775940351668
161,3,15,0.5382342304394929
738,15,3,0.5382342304394929
847,17,14,0.5376411153914862
702,14,17,0.5376411153914846
658,13,22,0.537273434062735
1091,22,13,0.537273434062735
1644,33,27,0.5366272911646677
1355,27,33,0.5366272911646658
310,6,17,0.5359734980455467
839,17,6,0.5359734980455458
422,8,31,0.5348462055705059
1527,31,8,0.534846205570505
2121,43,14,0.5346273067459465
728,14,43,0.5346273067459454
28,0,29,0.5344094202371201
1421,29,0,0.5344094202371195
1769,36,5,0.5342038691363861
280,5,36,0.5342038691363838
433,8,42,0.5330338369017154
2066,42,8,0.5330338369017148
2270,46,16,0.5326242072264773
829,16,46,0.532624207226477
757,15,23,0.5324378544920474
1142,23,15,0.5324378544920437
1057,21,29,0.5301794324884316
1442,29,21,0.5301794324884308
150,3,4,0.530010098429093
199,4,3,0.5300100984290926
1923,39,12,0.529130767158571
626,12,39,0.5291307671585683
2274,46,20,0.5284167177296988
1025,20,46,0.5284167177296988
80,1,32,0.5282529088747112
1569,32,1,0.52825290887471
969,19,39,0.5282514762688453
1930,39,19,0.5282514762688448
421,8,30,0.5274564006412822
1478,30,8,0.5274564006412809
1127,23,0,0.5270643011621509
22,0,23,0.5270643011621509
337,6,44,0.5261471109136272
2162,44,6,0.5261471109136268
719,14,34,0.5254750307455927
1680,34,14,0.5254750307455914
390,7,48,0.5251059653312113
2359,48,7,0.5251059653312073
841,17,8,0.5250798441231762
408,8,17,0.5250798441231741
1286,26,12,0.5249181171518121
613,12,26,0.524918117151809
1727,35,12,0.5245502251701646
622,12,35,0.5245502251701627
1729,35,14,0.5242123566336538
720,14,35,0.5242123566336535
1808,36,45,0.5241373356196602
2241,45,36,0.5241373356196599
1928,39,17,0.5231114766203876
871,17,39,0.5231114766203864
241,4,46,0.5228764341718398
2258,46,4,0.5228764341718389
206,4,11,0.5228593281631279
543,11,4,0.5228593281631266
2008,40,49,0.5225595846153808
2441,49,40,0.5225595846153802
627,12,40,0.5222990381575471
1972,40,12,0.5222990381575465
1674,34,8,0.5219426158472866
425,8,34,0.5219426158472843
17,0,18,0.5209407418137976
882,18,0,0.5209407418137958
615,12,28,0.5192158216605942
1384,28,12,0.5192158216605923
2164,44,8,0.5190390901240708
435,8,44,0.5190390901240685
890,18,8,0.5188990860429362
409,8,18,0.5188990860429322
1767,36,3,0.5182773982258835
182,3,36,0.5182773982258807
541,11,2,0.5176373890903695
108,2,11,0.517637389090369
2151,43,45,0.5176358790333511
2248,45,43,0.5176358790333503
1624,33,7,0.5171218936986705
375,7,33,0.5171218936986656
1742,35,27,0.5166677482745866
1357,27,35,0.5166677482745844
1079,22,1,0.5165798881638214
70,1,22,0.5165798881638209
2007,40,48,0.5164457873692421
2392,48,40,0.5164457873692395
1627,33,10,0.5159206033298812
522,10,33,0.5159206033298801
2288,46,34,0.5158939566003918
1711,34,46,0.5158939566003911
267,5,23,0.5151363690649716
1132,23,5,0.5151363690649713
1075,21,47,0.5143662055952122
2324,47,21,0.5143662055952105
1919,39,8,0.5139991874633585
430,8,39,0.5139991874633565
2432,49,31,0.5136309375356725
1567,31,49,0.5136309375356725
2377,48,25,0.5130558931380542
1272,25,48,0.5130558931380526
1661,33,45,0.5129752630091587
2238,45,33,0.5129752630091575
1758,35,44,0.5116661968754087
2191,44,35,0.5116661968754058
908,18,27,0.5115548355986779
1341,27,18,0.5115548355986773
1779,36,15,0.5110509160404031
770,15,36,0.5110509160404015
2272,46,18,0.5110193450757794
927,18,46,0.5110193450757783
827,16,44,0.510497221347243
2172,44,16,0.5104972213472411
920,18,39,0.5097395734363114
1929,39,18,0.5097395734363102
2023,41,14,0.5095634953116231
726,14,41,0.5095634953116218
2149,43,42,0.5095435203894706
2100,42,43,0.5095435203894688
1594,32,26,0.5087282901063938
1305,26,32,0.5087282901063911
51,1,3,0.5083271881043856
148,3,1,0.5083271881043838
510,10,21,0.5079856974970592
1039,21,10,0.5079856974970572
813,16,30,0.507556035496478
1486,30,16,0.5075560354964764
476,9,36,0.5074732596321379
1773,36,9,0.5074732596321379
1440,29,19,0.507171681173841
959,19,29,0.507171681173841
1593,32,25,0.5067564739047974
1256,25,32,0.5067564739047974
1663,33,47,0.5066950767698277
2336,47,33,0.5066950767698261
354,7,12,0.5065460509273446
595,12,7,0.5065460509273396
1609,32,42,0.5060977409186468
2090,42,32,0.5060977409186438
888,18,6,0.5059680615725315
311,6,18,0.5059680615725306
1796,36,32,0.5048930514816962
1603,32,36,0.5048930514816962
473,9,33,0.5039941062014153
1626,33,9,0.5039941062014144
2196,44,40,0.5035192668280262
2003,40,44,0.5035192668280254
483,9,43,0.5034796515172282
2116,43,9,0.5034796515172224
717,14,32,0.5029193050566837
1582,32,14,0.5029193050566806
1664,33,48,0.5028701935329125
2385,48,33,0.5028701935329113
521,10,32,0.5024574204429711
1578,32,10,0.5024574204429694
1415,28,44,0.5021597391945333
2184,44,28,0.5021597391945279
2091,42,33,0.5020642529153025
1658,33,42,0.5020642529153013
1954,39,44,0.5016322110289936
2195,44,39,0.5016322110289928
2436,49,35,0.5010270031588391
1763,35,49,0.5010270031588391
1414,28,43,0.5001663244299375
2135,43,28,0.500166324429937
673,13,37,0.5000714972296026
1826,37,13,0.5000714972296026
2405,49,4,0.49980484165034994
244,4,49,0.49980484165034833
796,16,12,0.49781740602340213
603,12,16,0.4978174060233995
1836,37,23,0.49724105924944123
1163,23,37,0.4972410592494393
2387,48,35,0.49700506312921894
1762,35,48,0.49700506312921844
1224,24,49,0.49680522821634704
2425,49,24,0.49680522821634543
739,15,4,0.4967397878207577
210,4,15,0.49673978782075673
1975,40,15,0.4964407863064615
774,15,40,0.4964407863064615
2356,48,4,0.49595964391924313
243,4,48,0.49595964391924313
1322,26,49,0.4958274392187788
2427,49,26,0.4958274392187742
530,10,41,0.49566198313340654
2019,41,10,0.49566198313340554
512,10,23,0.495373977555196
1137,23,10,0.4953739775551947
556,11,18,0.49536069247775355
893,18,11,0.4953606924777515
13,0,14,0.49521313442516945
686,14,0,0.495213134425168
1191,24,15,0.4951983009498667
758,15,24,0.4951983009498667
1146,23,19,0.49513289904291774
953,19,23,0.4951328990429168
2138,43,31,0.4948855098039766
1561,31,43,0.49488550980397583
374,7,32,0.4941283712847911
1575,32,7,0.4941283712847905
2106,42,49,0.49354229724970033
2443,49,42,0.4935422972496999
1653,33,37,0.49293623790935287
1846,37,33,0.49293623790934893
2378,48,26,0.49292622971989297
1321,26,48,0.4929262297198916
1643,33,26,0.49256904402663054
1306,26,33,0.49256904402662915
949,19,18,0.4919343923387932
900,18,19,0.4919343923387888
414,8,23,0.4907506015797701
1135,23,8,0.49075060157976896
2182,44,26,0.4907372089544565
1317,26,44,0.4907372089544559
301,6,8,0.4902660372160301
398,8,6,0.49026603721602763
56,1,8,0.4899593685407798
393,8,1,0.48995936854077937
1134,23,7,0.48985529406042533
365,7,23,0.48985529406042533
1497,30,27,0.48913022799132083
1352,27,30,0.4891302279913203
1394,28,22,0.48876237034179143
1105,22,28,0.48876237034179026
562,11,24,0.4880511291068038
1187,24,11,0.4880511291068038
2035,41,26,0.48802174181115315
1314,26,41,0.488021741811152
1265,25,41,0.48796785503346063
2034,41,25,0.48796785503345846
2167,44,11,0.48777789859138404
582,11,44,0.4877778985913824
329,6,36,0.4877357954605427
1770,36,6,0.48773579546054224
461,9,21,0.487594584818124
1038,21,9,0.48759458481811846
2177,44,21,0.4873463744809728
1072,21,44,0.487346374480971
1159,23,33,0.4868858509536361
1640,33,23,0.4868858509536358
38,0,39,0.48544082086038404
1911,39,0,0.48544082086038287
2271,46,17,0.48525096319239613
878,17,46,0.4852509631923953
587,11,49,0.48503625368765474
2412,49,11,0.4850362536876518
16,0,17,0.48493012094550464
833,17,0,0.48493012094550414
875,17,43,0.48485383645608965
2124,43,17,0.48485383645608726
1073,21,45,0.4841314104500482
2226,45,21,0.4841314104500482
357,7,15,0.4800219384950373
742,15,7,0.4800219384950373
59,1,11,0.47992708824972746
540,11,1,0.47992708824972696
1625,33,8,0.47961594886068026
424,8,33,0.4796159488606788
272,5,28,0.4795350176273823
1377,28,5,0.4795350176273809
559,11,21,0.47939552227646337
1040,21,11,0.47939552227646054
1131,23,4,0.4792342352670856
218,4,23,0.47923423526708436
924,18,43,0.47881587045865653
2125,43,18,0.47881587045865653
798,16,14,0.4780915507001904
701,14,16,0.4780915507001895
578,11,40,0.47744592752233483
1971,40,11,0.47744592752233384
1331,27,8,0.4768830965615372
418,8,27,0.4768830965615372
1792,36,28,0.47667396953293756
1407,28,36,0.47667396953293456
1123,22,46,0.4762309623887402
2276,46,22,0.4762309623887395
1491,30,21,0.475831837545355
1058,21,30,0.4758318375453524
1290,26,16,0.47561901614553637
809,16,26,0.4756190161455358
2050,41,42,0.47558536071034047
2099,42,41,0.47558536071033997
1501,30,32,0.47528528101008005
1598,32,30,0.47528528101008005
2016,41,7,0.474689743023388
383,7,41,0.4746897430233875
1267,25,43,0.4744799381938495
2132,43,25,0.4744799381938474
1225,25,0,0.47417981078910465
24,0,25,0.47417981078910276
550,11,12,0.47410026977891145
599,12,11,0.47410026977891145
1035,21,6,0.4739996460137771
314,6,21,0.47399964601377564
597,12,9,0.47329592932163567
452,9,12,0.47329592932163383
1067,21,39,0.473044746302832
1932,39,21,0.47304474630283005
945,19,14,0.4721734565465087
704,14,19,0.472173456546508
948,19,17,0.47187462508438505
851,17,19,0.47187462508438244
573,11,35,0.47169876144224565
1726,35,11,0.4716987614422438
769,15,35,0.47163485837304725
1730,35,15,0.4716348583730461
937,19,6,0.47145310491559733
312,6,19,0.47145310491559733
386,7,44,0.4713363926205834
2163,44,7,0.47133639262058286
381,7,39,0.47117546767811586
1918,39,7,0.4711754676781137
200,4,5,0.47087725426726873
249,5,4,0.4708772542672666
1082,22,4,0.4706882165511354
217,4,22,0.4706882165511307
586,11,48,0.4704263190319228
2363,48,11,0.47042631903191773
1230,25,5,0.469002164378455
269,5,25,0.469002164378455
1359,27,37,0.46805110958502183
1840,37,27,0.46805110958502066
397,8,5,0.4678995673785501
252,5,8,0.4678995673785467
111,2,14,0.46779455504572315
688,14,2,0.46779455504572315
291,5,47,0.4677420628080726
2308,47,5,0.4677420628080726
2139,43,32,0.4668259510573583
1610,32,43,0.46682595105735747
632,12,45,0.46611393183115546
2217,45,12,0.4661139318311526
1811,36,48,0.4660218339590378
2388,48,36,0.4660218339590358
929,18,48,0.465445446262413
2370,48,18,0.4654454462624116
947,19,16,0.4649013347631188
802,16,19,0.46490133476311774
1152,23,26,0.4631162201316363
1297,26,23,0.46311622013163517
2414,49,13,0.4631152074832929
685,13,49,0.4631152074832911
61,1,13,0.462854119644342
638,13,1,0.462854119644342
1312,26,39,0.4628086886036151
1937,39,26,0.46280868860361446
784,16,0,0.46228234628563875
15,0,16,0.46228234628563486
608,12,21,0.45850236786696114
1041,21,12,0.45850236786696114
505,10,16,0.45782135417204217
794,16,10,0.4578213541720416
1240,25,15,0.45769063918083086
759,15,25,0.4576906391808303
1337,27,14,0.4575406721381058
712,14,27,0.45754067213810384
775,15,41,0.45753703428269926
2024,41,15,0.4575370342826986
752,15,18,0.45719536292316676
897,18,15,0.45719536292316676
1848,37,35,0.45707639899260255
1751,35,37,0.45707639899260255
1216,24,41,0.45681005237238476
2033,41,24,0.45681005237238476
1327,27,4,0.4561293708296761
222,4,27,0.4561293708296735
2426,49,25,0.4557443239733028
1273,25,49,0.4557443239733023
248,5,3,0.45452069975074194
151,3,5,0.4545206997507381
791,16,7,0.4536261782637459
358,7,16,0.45362617826374535
1220,24,45,0.4531227595867171
2229,45,24,0.45312275958671555
1534,31,15,0.4523361310416981
765,15,31,0.4523361310416977
2419,49,18,0.45208251352350204
930,18,49,0.45208251352350154
2394,48,42,0.451146548668509
2105,42,48,0.4511465486685082
1510,30,41,0.44958285975313944
2039,41,30,0.44958285975313944
754,15,20,0.4494770448284551
995,20,15,0.4494770448284544
1837,37,24,0.4492713917161503
1212,24,37,0.4492713917161503
2073,42,15,0.4490296214944789
776,15,42,0.4490296214944762
1280,26,6,0.4476682080628876
319,6,26,0.4476682080628871
1666,34,0,0.44760928237194275
33,0,34,0.4476092823719416
618,12,31,0.4470726947718954
1531,31,12,0.44707269477189315
2072,42,14,0.4470281824979877
727,14,42,0.4470281824979818
760,15,26,0.4465340099444125
1289,26,15,0.44653400994441067
650,13,14,0.44634284714522365
699,14,13,0.4463428471452217
1512,30,43,0.44619459849933185
2137,43,30,0.4461945984993312
2209,45,4,0.44432168551051276
240,4,45,0.44432168551051054
748,15,13,0.44311855572733544
651,13,15,0.4431185557273347
1295,26,21,0.44289761513773324
1054,21,26,0.44289761513773324
363,7,21,0.44286593307224753
1036,21,7,0.44286593307224525
1203,24,28,0.4423696945422318
1396,28,24,0.44236969454222774
1463,29,43,0.44220414140950765
2136,43,29,0.44220414140950715
1562,31,44,0.44146154306253593
2187,44,31,0.4414615430625336
2051,41,43,0.4414170982381159
2148,43,41,0.44141709823811326
500,10,11,0.4410262642012981
549,11,10,0.44102626420129676
1185,24,9,0.44093393605857134
464,9,24,0.4409339360585684
1150,23,24,0.4405040438054735
1199,24,23,0.44050404380547153
1645,33,28,0.4404567728011466
1404,28,33,0.440456772801145
379,7,37,0.44014304991624204
1820,37,7,0.4401430499162376
177,3,31,0.4396041921096715
1522,31,3,0.4396041921096711
251,5,7,0.43904832726007337
348,7,5,0.43904832726007276
1993,40,33,0.43898687431206923
1656,33,40,0.43898687431206757
245,5,0,0.43856953584549996
4,0,5,0.4385695358454993
445,9,4,0.4378468152421406
204,4,9,0.43784681524213975
2307,47,4,0.4376318848252737
242,4,47,0.4376318848252679
1090,22,12,0.4371467100193084
609,12,22,0.4371467100193057
964,19,34,0.4365558286651684
1685,34,19,0.4365558286651684
868,17,36,0.4364226583545677
1781,36,17,0.43642265835456384
1518,30,49,0.43612325167345806
2431,49,30,0.436123251673457
300,6,7,0.4359303156793815
349,7,6,0.4359303156793807
1043,21,14,0.43564774358053626
706,14,21,0.43564774358053365
2063,42,5,0.43517050251889894
286,5,42,0.43517050251889566
2346,47,43,0.43469047160663793
2153,43,47,0.4346904716066358
1244,25,19,0.4340963349923477
955,19,25,0.43409633499234723
684,13,48,0.43379465033945036
2365,48,13,0.43379465033944853
606,12,19,0.4334822817364547
943,19,12,0.4334822817364542
1784,36,20,0.43347607054149506
1015,20,36,0.43347607054149506
1502,30,33,0.4331388616670175
1647,33,30,0.4331388616670171
1484,30,14,0.43299778755733115
715,14,30,0.43299778755732726
274,5,30,0.43183000547425837
1475,30,5,0.4318300054742572
2181,44,25,0.4317473664978132
1268,25,44,0.4317473664978132
93,1,45,0.43164264877005004
2206,45,1,0.43164264877005004
1524,31,5,0.4315882118524521
275,5,31,0.43158821185245155
2447,49,46,0.4300404433432601
2302,46,49,0.43004044334325964
711,14,26,0.4294347346020564
1288,26,14,0.4294347346020546
1138,23,11,0.429072863887166
561,11,23,0.42907286388716553
1343,27,20,0.42897754742779637
1006,20,27,0.42897754742779637
648,13,11,0.42884447779723306
551,11,13,0.42884447779723167
270,5,26,0.42749559593475334
1279,26,5,0.4274955959347503
5,0,6,0.4274419655233995
294,6,0,0.4274419655233986
1807,36,44,0.4272970028966158
2192,44,36,0.4272970028966151
2005,40,46,0.42714258381451736
2294,46,40,0.4271425838145155
84,1,36,0.4270559291461648
1765,36,1,0.4270559291461633
1228,25,3,0.4265620113151469
171,3,25,0.4265620113151459
55,1,7,0.42632610227637235
344,7,1,0.4263261022763706
1997,40,37,0.4261533736993756
1852,37,40,0.4261533736993701
442,9,1,0.4258925646891216
57,1,9,0.4258925646891212
1275,26,1,0.4258918659318205
74,1,26,0.4258918659318176
2437,49,36,0.425764006244525
1812,36,49,0.4257640062445239
1841,37,28,0.4256539217400794
1408,28,37,0.4256539217400779
3,0,4,0.4255892173973905
196,4,0,0.42558921739738986
322,6,29,0.4253432448690365
1427,29,6,0.4253432448690357
1776,36,12,0.42532540561655363
623,12,36,0.42532540561654963
2259,46,5,0.42486466955808677
290,5,46,0.42486466955808444
2141,43,34,0.4248404591316728
1708,34,43,0.4248404591316706
694,14,8,0.4244895458396579
405,8,14,0.4244895458396561
1787,36,23,0.4229582607556297
1162,23,36,0.4229582607556297
1424,29,3,0.42291542077083955
175,3,29,0.42291542077083816
1878,38,16,0.4227456586979276
821,16,38,0.4227456586979249
2249,45,44,0.42112781148896156
2200,44,45,0.42112781148895867
446,9,5,0.42039721480989717
253,5,9,0.4203972148098952
1760,35,46,0.4203457491331722
2289,46,35,0.42034574913317035
2210,45,5,0.4197362336188578
289,5,45,0.4197362336188546
1651,33,35,0.4191310278791456
1748,35,33,0.4191310278791452
484,9,44,0.41866266890363246
2165,44,9,0.4186626689036299
588,12,0,0.4181529937581645
11,0,12,0.41815299375816134
1177,24,1,0.41771774094189673
72,1,24,0.41771774094189545
1798,36,34,0.4171988691268664
1701,34,36,0.4171988691268614
2055,41,47,0.41652701307564044
2344,47,41,0.41652701307563966
616,12,29,0.41622644470805803
1433,29,12,0.41622644470805437
1310,26,37,0.41593154118777304
1839,37,26,0.41593154118777076
1233,25,8,0.4156343169328708
416,8,25,0.4156343169328669
1868,38,6,0.4155051454263603
331,6,38,0.41550514542635925
1376,28,4,0.41531313493892236
223,4,28,0.41531313493891986
2062,42,4,0.41523685322577825
237,4,42,0.41523685322577575
1340,27,17,0.414632946803339
859,17,27,0.4146329468033375
2335,47,32,0.41440189376148867
1614,32,47,0.4144018937614877
567,11,29,0.4125806153131187
1432,29,11,0.412580615313116
693,14,7,0.41219173780930324
356,7,14,0.41219173780930096
1587,32,19,0.41182891686099554
962,19,32,0.4118289168609903
339,6,46,0.4097545603568123
2260,46,6,0.4097545603568115
2185,44,29,0.40957227458806567
1464,29,44,0.40957227458806333
629,12,42,0.40934570133820986
2070,42,12,0.40934570133820736
679,13,43,0.40871243605556856
2120,43,13,0.40871243605556634
501,10,12,0.40775630061842216
598,12,10,0.40775630061841633
1336,27,13,0.4073268258002175
663,13,27,0.4073268258002167
612,12,25,0.4064070795747827
1237,25,12,0.4064070795747806
2097,42,39,0.4056466229654193
1952,39,42,0.4056466229654161
526,10,37,0.4055498410908203
1823,37,10,0.4055498410908174
2031,41,22,0.4049121000519546
1118,22,41,0.4049121000519541
669,13,33,0.4040033374904315
1630,33,13,0.4040033374904295
2127,43,20,0.4037487743791496
1022,20,43,0.4037487743791465
2198,44,42,0.4037200236047441
2101,42,44,0.4037200236047435
1485,30,15,0.40325559479444156
764,15,30,0.4032555947944382
119,2,22,0.4032333128714231
1080,22,2,0.4032333128714231
1619,33,2,0.402120699785875
130,2,33,0.4021206997858738
1459,29,39,0.4006174271313674
1940,39,29,0.40061742713136617
2423,49,22,0.39996723104181586
1126,22,49,0.3999672310418112
766,15,32,0.39943633271647494
1583,32,15,0.39943633271647155
792,16,8,0.39934044144692266
407,8,16,0.39934044144692166
2340,47,37,0.399198812144345
1859,37,47,0.3991988121443423
1482,30,12,0.39857592528005203
617,12,30,0.39857592528005087
1525,31,6,0.3985066272645498
324,6,31,0.3985066272645482
1942,39,31,0.3981825660041476
1557,31,39,0.3981825660041455
1957,39,47,0.397893590915646
2342,47,39,0.3978935909156452
1554,31,36,0.3978908651344522
1795,36,31,0.39789086513444955
134,2,37,0.3973169335893808
1815,37,2,0.39731693358937914
236,4,41,0.3968504748543851
2013,41,4,0.3968504748543788
1568,32,0,0.39673777684891914
31,0,32,0.39673777684891876
2178,44,22,0.39659707225913854
1121,22,44,0.39659707225913793
1027,20,48,0.3965529640557285
2372,48,20,0.3965529640557265
396,8,4,0.3961925371447529
203,4,8,0.39619253714475183
1513,30,44,0.39572501458529485
2186,44,30,0.39572501458529113
935,19,4,0.3955148665224925
214,4,19,0.39551486652248985
624,12,37,0.3952487253835045
1825,37,12,0.39524872538349887
1947,39,36,0.3942857902644976
1802,36,39,0.394285790264496
263,5,19,0.3940759662581879
936,19,5,0.3940759662581872
266,5,22,0.3939397945947921
1083,22,5,0.3939397945947921
295,6,1,0.3934103964386097
54,1,6,0.3934103964386076
2109,43,2,0.392277724504674
140,2,43,0.3922777245046717
2134,43,27,0.39210572146261946
1365,27,43,0.39210572146261946
2279,46,25,0.3918759706067757
1270,25,46,0.3918759706067748
65,1,17,0.3918438415341396
834,17,1,0.39184384153413654
238,4,43,0.39174085765997163
2111,43,4,0.39174085765997085
87,1,39,0.3914337966177589
1912,39,1,0.3914337966177555
2293,46,39,0.391426212002911
1956,39,46,0.391426212002911
799,16,15,0.39115101564074495
750,15,16,0.39115101564074417
1590,32,22,0.3907445248135037
1109,22,32,0.3907445248135037
2133,43,26,0.39030243185184393
1316,26,43,0.39030243185184255
67,1,19,0.39019266156804155
932,19,1,0.39019266156803945
1071,21,43,0.3899774010684753
2128,43,21,0.3899774010684746
971,19,41,0.388353347166841
2028,41,19,0.38835334716684033
1100,22,23,0.38832910655590597
1149,23,22,0.38832910655590325
335,6,42,0.3883087979931674
2064,42,6,0.3883087979931669
170,3,24,0.3869433414054752
1179,24,3,0.38694334140547415
1030,21,1,0.386149653054043
69,1,21,0.38614965305403975
2094,42,36,0.38576084435450986
1805,36,42,0.38576084435450986
1822,37,9,0.38559508527907255
477,9,37,0.38559508527907177
1996,40,36,0.3850333521522016
1803,36,40,0.38503335215220064
625,12,38,0.38441737795392705
1874,38,12,0.38441737795392705
2421,49,20,0.383455672203486
1028,20,49,0.38345567220348115
124,2,27,0.3833971684834726
1325,27,2,0.38339716848347105
2301,46,48,0.3831880353013137
2398,48,46,0.38318803530131273
1093,22,15,0.3829979675313265
756,15,22,0.38299796753132415
2382,48,30,0.38298499732733227
1517,30,48,0.38298499732733104
1766,36,2,0.3824507965356831
133,2,36,0.38245079653568165
82,1,34,0.38130130394102757
1667,34,1,0.3813013039410257
672,13,36,0.38104883433119197
1777,36,13,0.3810488343311912
1207,24,32,0.38039534673459896
1592,32,24,0.38039534673459735
143,2,46,0.3799821031022451
2256,46,2,0.379982103102243
434,8,43,0.37994197622238757
2115,43,8,0.37994197622238757
2242,45,37,0.3799393854784708
1857,37,45,0.3799393854784697
2228,45,23,0.3794785238648151
1171,23,45,0.37947852386480846
1136,23,9,0.37934905129133634
463,9,23,0.3793490512913351
1182,24,6,0.379219504051455
317,6,24,0.379219504051455
385,7,43,0.3788922321606858
2114,43,7,0.3788922321606841
974,19,44,0.3781278749021074
2175,44,19,0.37812787490210675
1965,40,5,0.3780025067917176
284,5,40,0.3780025067917139
533,10,44,0.37740213310485765
2166,44,10,0.37740213310485765
1130,23,3,0.3772503290409923
169,3,23,0.3772503290409897
2366,48,14,0.37711883514237843
733,14,48,0.3771188351423766
347,7,4,0.37706785622242756
202,4,7,0.37706785622242556
2002,40,43,0.37675258089352454
2147,43,40,0.37675258089352354
2193,44,37,0.3766605582246567
1856,37,44,0.3766605582246545
444,9,3,0.3764263896227398
155,3,9,0.376426389622739
1780,36,16,0.3741905520161261
819,16,36,0.3741905520161261
2208,45,3,0.3739095090881006
191,3,45,0.37390950908810006
563,11,25,0.37390100155730627
1236,25,11,0.37390100155730455
763,15,29,0.37371764311768446
1436,29,15,0.3737176431176833
99,2,1,0.37324952103466025
50,1,2,0.37324952103465914
2171,44,15,0.37289330171324236
778,15,44,0.3728933017132415
751,15,17,0.372535785560311
848,17,15,0.372535785560311
1530,31,11,0.3723904960074458
569,11,31,0.37239049600744517
1215,24,40,0.37123965000778036
1984,40,24,0.3712396500077796
581,11,43,0.3710861881909133
2118,43,11,0.3710861881909133
2009,41,0,0.3696722860311162
40,0,41,0.36967228603111196
340,6,47,0.36947222878241404
2309,47,6,0.36947222878241337
1044,21,15,0.36932914465684996
755,15,21,0.3693291446568492
2374,48,22,0.368962426130257
1125,22,48,0.3689624261302539
0,0,1,0.36885813782684274
49,1,0,0.36885813782684196
2194,44,38,0.36882361920711454
1905,38,44,0.3688236192071113
2326,47,23,0.36846998928386127
1173,23,47,0.3684699892838605
737,15,2,0.3683031745299537
112,2,15,0.3683031745299532
1344,27,21,0.3678629243352458
1055,21,27,0.36786292433524426
768,15,34,0.36686539054644807
1681,34,15,0.3668653905464468
1492,30,22,0.3666698302120828
1107,22,30,0.3666698302120822
2061,42,3,0.36656454592169024
188,3,42,0.3665645459216891
1949,39,38,0.3657975754615499
1900,38,39,0.3657975754615499
1206,24,31,0.36555839426101244
1543,31,24,0.3655583942610084
1785,36,21,0.3648841255232176
1064,21,36,0.3648841255232134
1921,39,10,0.36403608360240475
528,10,39,0.3640360836024026
602,12,15,0.3634349501827898
747,15,12,0.3634349501827898
277,5,33,0.36287797786250925
1622,33,5,0.362877977862508
2285,46,31,0.3623742596411782
1564,31,46,0.3623742596411761
68,1,20,0.36221990020409417
981,20,1,0.36221990020409317
887,18,5,0.36176879605529966
262,5,18,0.3617687960552987
2129,43,22,0.36103331582543824
1120,22,43,0.36103331582543824
195,3,49,0.3604972144454754
2404,49,3,0.3604972144454754
491,10,1,0.36049081656952486
58,1,10,0.36049081656952336
230,4,35,0.36010314936184623
1719,35,4,0.36010314936184457
2216,45,11,0.3600863268667287
583,11,45,0.3600863268667283
2123,43,16,0.3595193920278764
826,16,43,0.3595193920278748
2282,46,28,0.3583936782916663
1417,28,46,0.3583936782916663
1648,33,31,0.3580527582065242
1551,31,33,0.3580527582065202
2156,44,0,0.35696723254121276
43,0,44,0.35696723254120744
2264,46,10,0.35678745949878904
535,10,46,0.35678745949878815
20,0,21,0.3559864717454489
1029,21,0,0.35598647174544823
1112,22,35,0.35577020855312746
1737,35,22,0.35577020855312397
1982,40,22,0.35561009839778795
1117,22,40,0.3556100983977855
1095,22,17,0.3548452521063387
854,17,22,0.35484525210633683
1720,35,5,0.3546839127526785
279,5,35,0.35468391275267713
1936,39,25,0.3546138583165971
1263,25,39,0.35461385831659553
412,8,21,0.3542645662682739
1037,21,8,0.35426456626826613
235,4,40,0.3526535899875194
1964,40,4,0.3526535899875158
682,13,46,0.3522997906864257
2267,46,13,0.3522997906864245
146,2,49,0.35173780013991685
2403,49,2,0.35173780013991685
1750,35,36,0.3512312600660196
1799,36,35,0.3512312600660159
917,18,36,0.3511342680015624
1782,36,18,0.3511342680015603
1048,21,19,0.35085392385939684
951,19,21,0.35085392385939496
1541,31,22,0.35082996694989266
1108,22,31,0.35082996694988944
1351,27,29,0.3505517186704549
1448,29,27,0.3505517186704536
2142,43,35,0.35022516548921523
1757,35,43,0.35022516548921445
437,8,46,0.3498218084516622
