,instrument_1,instrument_2_shifted,distance_corr
885,22,39,0.37827445476938854
395,8,32,0.37751122584665503
391,8,28,0.3772944003266433
477,10,33,0.3772177263780839
415,9,11,0.3764944796358281
296,6,18,0.37641976778127
717,17,21,0.3751573044480476
372,8,9,0.37477657744769105
384,8,21,0.3744017428084882
218,4,29,0.37367128839730385
412,8,49,0.3730846136063695
933,24,34,0.37215179191456754
1125,33,37,0.3719969542439752
988,26,40,0.37163228198975823
789,19,30,0.3715567563314764
1156,35,37,0.3708822404645384
883,22,37,0.3703493265936193
185,3,42,0.3702213211030357
432,9,28,0.3698625397313888
748,18,20,0.36973423221248664
905,23,32,0.36963382263238315
129,2,33,0.36901920851614756
1248,43,45,0.3688470451893838
153,3,10,0.36812585628538025
967,25,43,0.36799991554097305
69,1,21,0.3667771378797933
258,5,24,0.36671923436509407
1,0,2,0.36647034712207294
43,0,44,0.3663111418894297
730,17,34,0.36615999112135683
428,9,24,0.3656747497259837
666,15,37,0.36466189583267167
215,4,26,0.36309599172998813
1269,47,48,0.3629938537973429
638,14,44,0.36215531097214687
240,5,6,0.3614626071675738
169,3,26,0.3612423140722428
619,14,25,0.3608705720871607
217,4,28,0.360859667729139
912,23,39,0.360320067599521
78,1,30,0.35972462546084977
265,5,31,0.35932084405736553
82,1,34,0.3592212583429958
238,4,49,0.35879832060468597
154,3,11,0.358796587574693
821,20,32,0.35855461528644583
379,8,16,0.3584530961525863
431,9,27,0.3576862752621368
189,3,46,0.3574432436417542
157,3,14,0.3572711549176354
483,10,39,0.35713471082506465
191,3,48,0.3564750294156348
595,13,37,0.35645967954278085
52,1,4,0.35562554131125784
167,3,24,0.3555105885792648
1010,27,39,0.35530963174807123
695,16,32,0.3549854257606036
148,3,5,0.3533191384115557
1080,30,46,0.353095154030841
772,18,44,0.35290269045012046
1212,39,43,0.3522358949370223
899,23,26,0.3520819309749306
21,0,22,0.35155266121117734
682,16,19,0.35147071781488043
409,8,46,0.35054123871637055
1086,31,33,0.3498951529718941
1170,36,37,0.3486899717907195
742,17,46,0.3486466741340368
512,11,29,0.3483135771193939
510,11,27,0.34809826838333413
444,9,40,0.3480797412378179
270,5,36,0.34793387500191475
385,8,22,0.3473007293588923
509,11,26,0.3472345543154355
1067,30,33,0.3471621374605141
14,0,15,0.3468726254189224
1058,29,44,0.3462521118717365
284,5,50,0.34592269742888104
430,9,26,0.3458227139651838
1230,41,42,0.34581374737116166
237,4,48,0.3452314657844927
616,14,22,0.3444178442590803
297,6,19,0.3444147643223851
765,18,37,0.3442160022181069
1106,32,35,0.34339772456698897
633,14,39,0.3426064440105689
42,0,43,0.34234590456524217
943,24,44,0.3422219562657973
172,3,29,0.3405536678970943
753,18,25,0.3404481365095096
300,6,22,0.3394920412343645
1049,29,35,0.33921781968531495
96,1,48,0.33917956493661494
930,24,31,0.3384197593650447
936,24,37,0.33835291411517765
826,20,37,0.3380597984275557
274,5,40,0.3380450770182066
54,1,6,0.3374924113741716
401,8,38,0.33673584610661017
1180,36,47,0.3366588968130234
1024,28,31,0.33546582408778797
24,0,25,0.3353013209783741
601,13,43,0.3349501285418907
720,17,24,0.3343816197997097
738,17,42,0.33427565634405493
195,4,6,0.33410467791419135
685,16,22,0.3332938965943034
714,17,18,0.33168560080570614
373,8,10,0.33150880531248034
1202,38,44,0.3312657897466069
1077,30,43,0.3310086410061014
1014,27,43,0.3308960375768243
937,24,38,0.33034209996075753
451,9,47,0.32954144693667037
85,1,37,0.3294433152541008
810,20,21,0.3293580048819313
282,5,48,0.3292890642445597
1054,29,40,0.3290251043674428
121,2,25,0.32881499237936285
1113,32,42,0.3283061755377201
924,24,25,0.32809412595277115
990,26,42,0.32773780262661356
693,16,30,0.3261953287251475
837,20,48,0.32609353275924285
773,18,45,0.3258828602148914
1236,41,48,0.3251620251416179
1181,36,48,0.3250645506571698
207,4,18,0.3248999641187426
708,16,45,0.32467352632955765
429,9,25,0.32445591555400843
573,13,15,0.3238782072883336
433,9,29,0.3234290675892082
213,4,24,0.3219144670631763
1030,28,37,0.32106790483589365
696,16,33,0.3200826668625258
701,16,38,0.319357944857731
1175,36,42,0.3192498548260264
380,8,17,0.3188684418186087
707,16,44,0.3177910740939579
255,5,21,0.3171375459323048
459,10,15,0.3164162510220049
921,23,48,0.31623161557673723
161,3,18,0.31592849789755906
176,3,33,0.31298952563176996
631,14,37,0.3129027733269694
766,18,38,0.31288461837080783
1159,35,40,0.3124726968133779
833,20,44,0.31199863928590676
466,10,22,0.31178487746831735
660,15,31,0.3105630444581209
283,5,49,0.30979732676683064
222,4,33,0.307427654028705
262,5,28,0.3068253794020601
150,3,7,0.30569498308025644
1114,32,43,0.3040542731584942
285,6,7,0.3038056221491842
313,6,35,0.30266752709443917
88,1,40,0.3026117567147084
651,15,22,0.30204323475380584
722,17,26,0.3015640546482051
252,5,18,0.30142524042603025
609,14,15,0.3011164191218252
275,5,41,0.2995675241596517
236,4,47,0.2992084457430803
266,5,32,0.29878691032749904
511,11,28,0.2985640313463323
73,1,25,0.2981059981956802
1002,27,31,0.29733275905412887
1213,39,44,0.2968468664365131
915,23,42,0.2966040942371351
992,26,44,0.2951478365095278
662,15,33,0.2944970236574359
814,20,25,0.2941781984024399
792,19,33,0.2939885665572535
784,19,25,0.2935380885302402
425,9,21,0.2932668159062511
591,13,33,0.29267913016205166
261,5,27,0.29266066014978037
177,3,34,0.2926401192034178
698,16,35,0.29206443045083347
317,6,39,0.2919008565409084
175,3,32,0.2914976431059253
133,2,37,0.29122863822453227
253,5,19,0.2908202903071506
1097,31,44,0.29075842897518506
92,1,44,0.2901693075130963
950,25,26,0.28963580470999434
1234,41,46,0.2895889982442121
673,15,44,0.28937875189723905
968,25,44,0.28919407229822164
1008,27,37,0.28718866742968463
744,17,48,0.28698833198803103
501,11,18,0.2865881488150538
280,5,46,0.2857745709130693
263,5,29,0.28563365339902747
1247,43,44,0.28537307143750323
242,5,8,0.2848434498247023
244,5,10,0.2842754113470968
731,17,35,0.2840575859682649
281,5,47,0.28262539038820844
36,0,37,0.28260517121852474
857,21,39,0.28217544986139975
625,14,31,0.28187833272646284
434,9,30,0.2803829940209052
360,7,39,0.28030527534178085
983,26,35,0.2801488376047258
743,17,47,0.27966142084212603
799,19,40,0.2795019794283627
529,11,46,0.2784568506492106
728,17,32,0.27822460062454313
127,2,31,0.2770744604234653
139,2,43,0.2770212082586848
446,9,42,0.274972782738653
959,25,35,0.27329673116773145
526,11,43,0.27309632834758435
50,1,2,0.2721315451951936
829,20,40,0.2718696646131374
904,23,31,0.27093181382454046
1179,36,46,0.2663542521362518
1148,34,44,0.26521121663447533
450,9,46,0.264694885462654
811,20,22,0.2636675363690856
580,13,22,0.26260636113343755
229,4,40,0.26237684662327443
103,2,7,0.2621453094156098
436,9,32,0.26198878353424276
1235,41,47,0.2619234187667809
70,1,22,0.26188730677107164
919,23,46,0.2617931999735222
267,5,33,0.26154734073525165
1173,36,40,0.26153907080532096
1065,30,31,0.2608098728952743
531,11,48,0.26079148312475436
495,11,12,0.2591719575665561
1066,30,32,0.25885046117951943
520,11,37,0.2585468620523734
403,8,40,0.25805924701791966
221,4,32,0.25791568492959477
516,11,33,0.2577837726120274
987,26,39,0.25690427237600894
422,9,18,0.2567718530010468
437,9,33,0.25609034575918954
149,3,6,0.25584247320203984
452,9,48,0.25508839249808857
508,11,25,0.2540213746788476
276,5,42,0.25266494529163624
164,3,21,0.2521744896248706
502,11,19,0.24938123047252794
414,9,10,0.249267223448386
178,3,35,0.24701268426826523
376,8,13,0.2468038035725125
159,3,16,0.24588389411091127
439,9,35,0.24565809211258496
903,23,30,0.24459310749892268
790,19,31,0.2440147240979519
858,21,40,0.24400320033327705
1015,27,44,0.24320141707483026
729,17,33,0.24305871374043356
514,11,31,0.24292243042407813
910,23,37,0.24080127915472374
400,8,37,0.2407742965282726
1011,27,40,0.24066709192678568
993,26,45,0.24036141561174856
488,10,44,0.23901771614797104
271,5,37,0.23879126769492526
219,4,30,0.23863176859313567
1111,32,40,0.23763914703690606
388,8,25,0.23691612831920653
938,24,39,0.23673446073328794
1104,32,33,0.2364348515184886
408,8,45,0.23541731412196182
589,13,31,0.23439015489548878
378,8,15,0.2343364112409391
55,1,7,0.2336863727231791
190,3,47,0.23282143226986435
1053,29,39,0.23225601370091623
1078,30,44,0.23214536203287847
30,0,31,0.2310938958309315
796,19,37,0.2298745744955325
257,5,23,0.22919286135611486
499,11,16,0.22910610053816477
602,13,44,0.22865747897764127
1198,38,40,0.2265550785756209
205,4,16,0.22651873646668966
264,5,30,0.22629440269583947
1115,32,44,0.22614465624966998
736,17,40,0.22611397483277457
1141,34,37,0.22328212992962368
402,8,39,0.22252903246544523
835,20,46,0.2217391075657229
79,1,31,0.22151159678325036
802,19,43,0.22144554045981568
407,8,44,0.2213286533266853
598,13,40,0.22122525046249866
1190,37,44,0.22087029628174376
94,1,46,0.22059976006259926
916,23,43,0.22029518017929794
1092,31,39,0.21991077958174113
53,1,5,0.2191790497874282
91,1,43,0.21786035043146257
906,23,33,0.2163478410160904
525,11,42,0.21337537480629273
259,5,25,0.21173077153144546
1033,28,40,0.2102266370116589
64,1,16,0.20874282479940068
515,11,32,0.20776045814043967
1158,35,39,0.20763870618092492
224,4,35,0.20763102834184366
484,10,40,0.20631949484830828
669,15,40,0.20486078788719114
898,23,25,0.2035441705296268
136,2,40,0.20270957435547438
820,20,31,0.2000219019202689
767,18,39,0.19960255570423946
964,25,40,0.1991717968222347
183,3,40,0.19878777894493624
504,11,21,0.19686525719589396
1147,34,43,0.19631144552848104
6,0,7,0.19355368193691683
1108,32,37,0.19104013618238735
832,20,43,0.19009595130662232
1144,34,40,0.18811785117050522
39,0,40,0.18712814926367188
1093,31,40,0.18541722176234837
726,17,30,0.18444705318642832
1090,31,37,0.18342937933120676
957,25,33,0.18268428637124637
1071,30,37,0.1826352086347118
886,22,40,0.18212779476696656
173,3,30,0.18123577365368843
295,6,17,0.18045979515578828
513,11,30,0.17922955072668414
250,5,16,0.17723699183837285
981,26,33,0.1740064743255677
634,14,40,0.17303435940752032
269,5,35,0.17294615513322728
58,1,10,0.16933010925888192
703,16,40,0.16742084355657347
361,7,40,0.1643375376144427
1209,39,40,0.1628928149861142
1096,31,43,0.16279785359238702
318,6,40,0.1610005150275285
1074,30,40,0.16036128530601904
561,12,40,0.15923691960437744
1186,37,40,0.15902718084086814
680,16,17,0.15692723979114104
768,18,40,0.15664549554281226
420,9,16,0.15440636357346746
985,26,37,0.15063952624636134
702,16,39,0.1351615516270936
913,23,40,0.12613775832246857
1128,33,40,0.1193316019348559
518,11,35,0.1081363985888149
