,instrument_1,instrument_2,distance_corr
561,12,40,0.14143999889892306
288,6,10,0.14142774086634616
927,24,28,0.14110469735419315
724,17,28,0.1410305404469703
69,1,21,0.14092970888493292
321,6,43,0.1408851737155914
949,24,50,0.14079761924377437
254,5,20,0.1406476790333043
978,26,30,0.1404028415191242
1010,27,39,0.14013041449228458
651,15,22,0.14009151714481347
673,15,44,0.1399908189244088
607,13,49,0.13994733558110845
996,26,48,0.13979217980823466
558,12,37,0.13935222633685826
601,13,43,0.13917109590891624
72,1,24,0.1391619429907689
626,14,32,0.13911152243845287
531,11,48,0.1387688585794173
645,15,16,0.1387193477638574
692,16,29,0.1386665178546971
345,7,24,0.13846371592974008
429,9,25,0.13836968480293663
1003,27,32,0.13822189093812393
97,1,49,0.13811422659962128
1177,36,44,0.1379463123309573
1197,38,39,0.13790539779161123
178,3,35,0.13785799285748498
625,14,31,0.13779420656457605
412,8,49,0.1377890454794466
699,16,36,0.13771677038212723
116,2,20,0.1376360972357514
1023,28,30,0.1376021708335102
720,17,24,0.13753398267845035
96,1,48,0.1374644837208732
660,15,31,0.13715480447192752
270,5,36,0.13703534978930085
542,12,21,0.13680349119092802
1157,35,38,0.13679090084686235
711,16,48,0.13673757098685407
67,1,19,0.13667302670769013
500,11,17,0.13666262038340088
272,5,38,0.1365803048060155
318,6,40,0.13649814713014763
679,15,50,0.1362105381454465
938,24,39,0.13619814753694026
1165,35,46,0.1360419228621433
987,26,39,0.13602159167381292
815,20,26,0.13599157597622832
1220,40,41,0.13561379735313495
593,13,35,0.13522275016238236
1001,27,30,0.13464137379339086
693,16,30,0.13450013293447072
479,10,35,0.13444467821174028
580,13,22,0.13438562979256718
134,2,38,0.1342685687145489
1079,30,45,0.13423612527520756
770,18,42,0.1342185797180695
947,24,48,0.13418080314628658
304,6,26,0.13404120014948032
118,2,22,0.13400683770844518
937,24,38,0.13400282340779576
596,13,38,0.1339828503586434
1193,37,47,0.13398142163078486
54,1,6,0.13373522591964287
951,25,27,0.13350652794126758
588,13,30,0.133413356224239
1030,28,37,0.13338617088956536
1195,37,49,0.13325163083679886
955,25,31,0.13320960015684927
347,7,26,0.13263957151541803
342,7,21,0.13253357401736324
926,24,27,0.13247237822672508
791,19,32,0.1324167239323409
897,23,24,0.13234451106179065
549,12,28,0.13230455947393102
319,6,41,0.13177408227297516
210,4,21,0.13159359739444929
1166,35,47,0.1314652097582728
612,14,18,0.13143408229290235
1105,32,34,0.13054730179502638
702,16,39,0.13033436731050552
305,6,27,0.13031330662650167
777,18,49,0.1303057799059386
274,5,40,0.1303024661043014
945,24,46,0.1302424440584436
861,21,43,0.13018912590328313
828,20,39,0.13012399359094637
78,1,30,0.13011638340619636
181,3,38,0.1300882140230791
340,7,19,0.12991324632440088
659,15,30,0.12965088251562915
590,13,32,0.12955969401078224
573,13,15,0.12952601684770076
297,6,19,0.12929344668257822
857,21,39,0.12915404163986335
428,9,24,0.12911375553139778
1054,29,40,0.12910004593567917
595,13,37,0.12899005261109436
1104,32,33,0.12897693175068703
838,20,49,0.1287815134959523
135,2,39,0.12843991734124258
721,17,25,0.1283949545797807
764,18,36,0.12839116937713763
1209,39,40,0.1282252397340758
426,9,22,0.12816317036944208
474,10,30,0.12806060912284004
872,22,26,0.12790345437020734
559,12,38,0.12773089008781144
205,4,16,0.12735329884119145
483,10,39,0.12722908047384401
774,18,46,0.1271711991469369
1196,37,50,0.1271627937863895
1185,37,39,0.1269773822275433
583,13,25,0.1269689558127539
672,15,43,0.12684385503792647
849,21,31,0.12675542455460803
864,21,46,0.12665712837524717
837,20,48,0.12662388993423432
226,4,37,0.1261198266053715
1121,32,50,0.12587298172645223
1206,38,48,0.12587231573031973
862,21,44,0.12569607963092172
86,1,38,0.1256856456740157
180,3,37,0.12553665994109298
502,11,19,0.12518501466674514
656,15,27,0.1250271510654072
143,2,47,0.12496358170936789
751,18,23,0.12473777337723854
1194,37,48,0.12470641401541932
894,22,48,0.12454749063457131
294,6,16,0.12446229366406737
1261,45,47,0.12444900271787751
974,25,50,0.12411609556330366
888,22,42,0.12392942777014085
310,6,32,0.12380030922732684
520,11,37,0.12356410753913272
1265,46,47,0.12319273248456152
358,7,37,0.12316296275555712
298,6,20,0.12311728220851975
886,22,40,0.12306570659764828
972,25,48,0.12285720382856845
957,25,33,0.1228403394268223
981,26,33,0.12266151246219544
144,2,48,0.12258454702249662
676,15,47,0.12232978910429516
748,18,20,0.1221047388303797
260,5,26,0.12193781402576291
745,17,49,0.1219200935494103
813,20,24,0.12129322928560152
425,9,21,0.12088135361259182
368,7,47,0.12085380567951245
948,24,49,0.1207885756477309
441,9,37,0.12069618848813654
820,20,31,0.12044513495513685
867,21,49,0.12041644195391553
677,15,48,0.12037666086246075
73,1,25,0.12013602468895215
1226,40,47,0.12008348604553779
1036,28,43,0.1198409455952736
811,20,22,0.11880383149642042
470,10,26,0.11880117210836502
60,1,12,0.1186761832458219
836,20,47,0.1186628884557026
986,26,38,0.11847555032454525
120,2,24,0.11844703871167356
766,18,38,0.11830901028916538
731,17,35,0.11820500298601873
960,25,36,0.11806677837983956
1186,37,40,0.11806392706486232
1202,38,44,0.11790948817875851
327,6,49,0.1178655726417668
714,17,18,0.1178595868010693
605,13,47,0.11771932682480268
371,7,50,0.11763572001138348
114,2,18,0.11752317524647429
687,16,24,0.11734764407073416
115,2,19,0.11725403430492878
508,11,25,0.11634863569082145
943,24,44,0.11634814434336384
465,10,21,0.11603406317720481
821,20,32,0.11577685334503153
865,21,47,0.11576255980865996
282,5,48,0.11575059480560324
387,8,24,0.11537443872697556
685,16,22,0.1148858504296061
264,5,30,0.11475653987077578
207,4,18,0.11465489947358706
852,21,34,0.11457296225568595
846,21,28,0.11444434957482877
921,23,48,0.11438164026216895
773,18,45,0.11433520841186522
755,18,27,0.11432093727536584
200,4,11,0.11410520705685152
819,20,30,0.1135929862764598
313,6,35,0.11347296565563024
402,8,39,0.1130146525748743
509,11,26,0.11298827085799121
1137,33,49,0.1128542309902133
1203,38,45,0.1127243715808254
668,15,39,0.11270157294307918
939,24,40,0.11239884046927104
784,19,25,0.11234741655622062
515,11,32,0.11195208765721712
624,14,30,0.11185292990046253
1167,35,48,0.11157644492277553
1263,45,49,0.1115642809299259
971,25,47,0.11144038291418774
814,20,25,0.11138109723057875
717,17,21,0.11129316113136398
794,19,35,0.11118311985220501
1123,33,35,0.11086086586248842
325,6,47,0.11082516895234952
988,26,40,0.11079133894624181
858,21,40,0.11071658312653292
169,3,26,0.11043411841290848
863,21,45,0.11042308932050245
931,24,32,0.11040788770157782
482,10,38,0.1101533861133264
1028,28,35,0.1096327397612686
370,7,49,0.10959943417799958
128,2,32,0.10948131927988512
956,25,32,0.10934757177224007
841,21,23,0.10894363377636643
667,15,38,0.10887062534923292
847,21,29,0.10883570096499576
694,16,31,0.1087216265342934
772,18,44,0.1085664618675529
1256,44,47,0.10809870419731114
845,21,27,0.10799666619162344
767,18,39,0.10793151537214025
1074,30,40,0.10765756937781432
521,11,38,0.10750388307103674
728,17,32,0.10720559318117685
993,26,45,0.10706847058242618
1161,35,42,0.1070231772376072
481,10,37,0.10696043824727186
650,15,21,0.10681475225742919
615,14,21,0.10680428950301282
161,3,18,0.10640720774254721
300,6,22,0.10625494034659144
309,6,31,0.10604470197228846
317,6,39,0.10588983473431642
401,8,38,0.10585176872635317
576,13,18,0.10577416694318334
754,18,26,0.10565094441024042
756,18,28,0.10545142416683002
824,20,35,0.10534983095248047
507,11,24,0.10523896422739125
716,17,20,0.10428975844770925
908,23,35,0.10427183809416674
653,15,24,0.10324589955126123
1031,28,38,0.10322307774157317
66,1,18,0.10247703542802489
469,10,25,0.102292709942682
476,10,32,0.10221199274821927
695,16,32,0.10207168708268069
860,21,42,0.10200231193723941
422,9,18,0.10144219881023189
74,1,26,0.10129991537077193
1116,32,45,0.10125532671874514
584,13,26,0.10104701162460014
339,7,18,0.10082134722015317
266,5,32,0.10005048719479127
776,18,48,0.09942816495529605
1200,38,42,0.09911982624223116
258,5,24,0.09887968140256044
295,6,17,0.09876121606379698
117,2,21,0.0985616533829525
121,2,25,0.09856000823396388
962,25,38,0.09854025858121805
810,20,21,0.09805907002587251
133,2,37,0.09767892131386251
582,13,24,0.0975205184750947
164,3,21,0.09738992109661852
958,25,34,0.09738789276797004
985,26,37,0.09738648722010718
1141,34,37,0.09678362351776876
878,22,32,0.09674395588609205
913,23,40,0.09644972513855492
973,25,49,0.09643898348254405
684,16,21,0.09612307621405905
632,14,38,0.09563313931478125
269,5,35,0.09558662854272462
976,26,28,0.09533657920528238
314,6,36,0.09529052992658171
532,11,49,0.09512119113441642
283,5,49,0.09417731562757256
302,6,24,0.09343985160032241
1042,28,49,0.09305876107838094
315,6,37,0.09305021606759256
666,15,37,0.09273797474992565
1227,40,48,0.09264666542025725
204,4,15,0.09248006736334957
1073,30,39,0.09236955139724887
229,4,40,0.09199425619696544
398,8,35,0.09166144834136444
701,16,38,0.09094879050918514
381,8,18,0.09083047927191602
504,11,21,0.09056137418312653
933,24,34,0.09043814046788977
760,18,32,0.08902755668493455
308,6,30,0.08889523870759822
700,16,37,0.08888935257601377
1008,27,37,0.0885723201236888
826,20,37,0.08841854817038812
1139,34,35,0.08832590147177447
122,2,26,0.08809609319886297
442,9,38,0.08809113188031802
1006,27,35,0.08807661763267756
1009,27,38,0.08744304187800897
678,15,49,0.08734618212640814
85,1,37,0.08674325834894148
462,10,18,0.08594545892071015
681,16,18,0.08585414823430702
698,16,35,0.08540797815838633
1111,32,40,0.08503022932557379
1228,40,49,0.0848281916200232
983,26,35,0.0841942950871377
1169,35,50,0.0841830049082247
688,16,25,0.08413211992232564
271,5,37,0.08404364420378944
326,6,48,0.08390949569883345
518,11,35,0.08361453510976519
83,1,35,0.08356473824325583
761,18,33,0.08348158438164474
950,25,26,0.0825212664760286
255,5,21,0.08235696068142816
316,6,38,0.08189455195688855
768,18,40,0.08166095302328753
579,13,21,0.081565173330989
850,21,32,0.08142896994225855
762,18,34,0.08142760240278511
131,2,35,0.08115879685138022
1109,32,38,0.08031930518927667
655,15,26,0.07950160406754614
648,15,19,0.07941142009749086
1163,35,44,0.07899542691194154
1125,33,37,0.07870163765772525
654,15,25,0.0784082781528142
868,21,50,0.07730325916102482
1126,33,38,0.07696296721377355
990,26,42,0.07691860308264822
827,20,38,0.07641569868837648
925,24,26,0.07639957439301044
1198,38,40,0.07622125192284039
664,15,35,0.07528422307519948
620,14,26,0.07484194067510894
1159,35,40,0.07280192381240323
844,21,26,0.07191622286479879
328,6,50,0.07114275080266687
856,21,38,0.07049228733567335
299,6,21,0.06659419779236825
866,21,48,0.06637324326698023
647,15,18,0.06566849101017243
851,21,33,0.06559583586114821
296,6,18,0.057665211357560586
